x
	(+)-chelidonine
NXF3	75
TGM3	76
LSM2	77
LONP1	78
BRPF1	79
ZNF696	80
BSG	81
NPVF	82
STK38	83
C9orf9	84
HEBP1	85
EFHD2	86
NFS1	87
NDUFS4	88
C10orf2	89
DCUN1D1	90
CASP7	91
USP11	92
MAGEA4	93
TYROBP	94
CD14	95
DNA2	96
ZNF518A	97
UPK3B	98
POLB	99
HNRNPK	100
x
	finasteride
PRR7	1
HIST1H4E	2
FFAR2	3
RASSF9	4
ODF2	5
SOGA2	6
IBTK	7
TUFT1	8
FBXL2	9
TTR	10
CLCA3P	11
C11orf57	12
ALPK1	13
DPEP3	14
SRPX	15
DENND1B	16
UBIAD1	17
HSF2BP	18
COG2	19
PDZK1IP1	20
ELTD1	21
PIN1	22
PLEKHO2	23
SLC19A3	24
ATHL1	25
CRCT1	26
PITPNM3	27
HMGCS2	28
METRN	29
EIF3E	30
KIAA1107	31
ZNF518A	32
RPS11P1	33
CORO2B	34
ZFHX2	35
TBCEL	36
MTHFD2	37
ARHGEF6	38
MAP4K4	39
ADGB	40
ZNF8	41
ZZZ3	42
KLHL2	43
ZBTB3	44
NAT9	45
ALX4	46
CCDC86	47
KIAA0247	48
CHI3L2	49
NAP1L4	50
MOK	51
ABT1	52
FAM118A	53
LRRC31	54
NIT2	55
DEFB126	56
AURKC	57
PMPCB	58
MRPL15	59
MRPS11P1	60
RNF167	61
RNF219	62
LGSN	63
OXSM	64
DNM2	65
S100A4	66
GBAS	67
NEDD4	68
CDK5RAP2	69
CRX	70
PRDX1	71
APOC1	72
FAM117A	73
KLF1	74
SH3BGR	75
TMSB10	76
UQCR10	77
RNASE2	78
DDB2	79
MED22	80
DKK2	81
PTPRH	82
MT1H	83
UBA6	84
TAPT1	85
FILIP1L	86
DPY19L4	87
KIAA0754	88
LSM2	89
GDF3	90
ERGIC2	91
CDKN1B	92
MAST3	93
STK25	94
PRMT7	95
SRP14	96
BCKDK	97
SFTPA2	98
TNFRSF1A	99
BEST1	100
x
	fipexide
PPIP5K2	1
GZMA	2
TMEM206	3
RIPK4	4
LSR	5
CLK1	6
SPRYD7	7
C22orf26	8
CHRNG	9
SLC2A4	10
S100A9	11
RGR	12
C19orf57	13
CCP110	14
GPR173	15
S100G	16
AATK	17
SLC1A3	18
ASH1L	19
PPYR1	20
APLP1	21
ZNF253	22
PLOD3	23
SNRNP25	24
ELTD1	25
MKNK2	26
PTPRJ	27
CYB5R1	28
MIS12	29
CPA1	30
CCDC6	31
SETD5	32
ARSA	33
NADSYN1	34
POLR3F	35
ZNF37A	36
DENND1B	37
TMEM50B	38
LRRC40	39
LRRC61	40
RPS24	41
PGK2	42
ORM1	43
IFI30	44
FAM118A	45
ZNF230	46
NCAM2	47
CHAT	48
CHD1	49
SST	50
GUCA2A	51
ZNF324B	52
KCNK12	53
EFNB1	54
EBLN2	55
PSMB6	56
SLC27A6	57
ABCB4	58
CHML	59
QPCT	60
TCTN2	61
ADRA1B	62
NRAS	63
CCR10	64
PPT2	65
SDPR	66
P2RY1	67
TGIF1	68
ERAP2	69
PPFIA4	70
SCGB1D1	71
LINC00574	72
TMEM43	73
C10orf12	74
CA3	75
COX10	76
HDHD1	77
ZNF259	78
DLGAP5	79
XAB2	80
SPEF1	81
FRMD1	82
TXLNG	83
ALPK1	84
HMX1	85
USP22	86
SLC17A3	87
CNPY3	88
WDR60	89
IL37	90
PIK3R5	91
TRAF1	92
MRPS18C	93
KCNK5	94
ARHGAP44	95
MRPL39	96
VAV2	97
AZI2	98
TPD52L2	99
LRP10	100
x
	fisetin
FAM179B	1
ARFGAP2	2
GPR18	3
AARSD1	4
SNX15	5
BABAM1	6
APCS	7
MCRS1	8
SEC61A1	9
KRT76	10
BSPRY	11
DHX16	12
WNT7B	13
HSD17B11	14
ERMAP	15
GPR31	16
AP5S1	17
SMR3A	18
ZNF8	19
RBM7	20
GPR125	21
MFHAS1	22
HIST1H4H	23
ATG7	24
LMO3	25
FOXN2	26
THOC7	27
EIF3F	28
COL9A3	29
GATA6	30
RPS6KA4	31
ARPC1B	32
FRS2	33
ZNF415	34
HAAO	35
EIF3D	36
PIGT	37
CHST11	38
CHRNE	39
ARHGDIB	40
TBPL1	41
CLASP1	42
TNFRSF1A	43
IL4R	44
RGCC	45
ZBTB44	46
CEND1	47
TNFSF8	48
RIMBP2	49
AGPAT4	50
FOXJ2	51
MAGEC1	52
GHRH	53
TSPO2	54
CAMLG	55
MSI1	56
UCK2	57
FGF13	58
LINC00342	59
OR7A10	60
ARPC5	61
TRIM26	62
GPR153	63.5
PRC1	63.5
ZP2	65
NYX	66
OR1A2	67
TRABD	68
TUFM	69
CHODL	70
IRF1	71
AP4M1	72
RGSL1	73
DYRK3	74
CNTD2	75
TCERG1	76
TSTD2	77
TSSK1B	78
ZNF257	79
MAGEA10	80
DENND1C	81
ATP5B	82
LIMD1	83
PLCG2	84
PANK2	85
PAFAH1B3	86
CREB3	87
HESX1	88
NR1H2	89
GUCA1B	90
CHAC1	91
ZNF493	92
DUS1L	93
SOGA2	94
DECR1	95
PGAM2	96
ALPP	97
LSR	98
ZNRF4	99
RNF125	100
x
	flavoxate
TRIM8	1
GGT5	2
GIGYF2	3
HSPBAP1	4
KCNA10	5
FZD4	6
RBM47	7
CXCL1	8
CNDP2	9
COPE	10
PSG11	11
MYH9	12
LEPREL1	13
BTNL2	14
ARFGAP2	15
GPS1	16
NDRG1	17
GAR1	18
PHACTR1	19
A2M	20
SLPI	21
COL4A4	22
FRMD4B	23
SERPINB5	24
KANSL1L	25
ARHGAP44	26
DAB1	27
RAB17	28
GSTCD	29
DCK	30
HOXC13	31
MRPL35	32
KDM3A	33
PSMA5	34
IGHV1-2	35
TP53BP1	36
TMEM11	37
AGBL3	38
RNF141	39
HSPB1	40
C14orf133	41
MRM1	42
KIAA0664	43
UAP1L1	44
MYH6	45
TRIM5	46
CTSF	47
ORM1	48
IGLL3P	49
TTC23	50
HTR1D	51
ERCC5	52
PLEKHH3	53
ZNF117	54
SLC2A4RG	55
VAT1	56
SLC22A3	57
EMD	58
MED22	59
HHLA1	60
C12orf49	61
SMARCAL1	62
PSMD6	63
CSTB	64
THAP7	65
PLA2G1B	66
FCGR2A	67
PHKG2	68
KLK5	69
ATF1	70
HTR1B	71
ZNHIT1	72
KEAP1	73
GRB14	74
BPHL	75
SUV39H1	76
LYRM2	77
KIAA0355	78
RPL10	79
CHML	80
TMSB10	81
ZNF273	82
ZC3H12A	83
OVOL3	84
KIF11	85
HOXD12	86
SMR3B	87
KCNJ14	88
ITGAL	89
C16orf3	90
HHIPL2	91
CNIH	92
C5AR1	93
PLCD1	94
SCN9A	95
ZDHHC6	96
ZNF423	97
CBX8	98
TSSK1B	99
SRRM1	100
x
	flecainide
KIAA0284	1
HBQ1	2
NECAP1	3
DHX58	4
CEL	5
ARID5B	6
CRYBB2	7
ZNF384	8
CD82	9
CRYAA	10
IREB2	11
METTL18	12
BEST1	13
LTF	14
FAM111A	15
H1F0	16
LFNG	17
CCBL1	18
PRDX1	19
BABAM1	20
EMD	21
CTSH	22
PCDH11X	23
S100A10	24
GABARAPL2	25
CYB5R3	26
SPAG1	27
MMP27	28
PCDHB11	29
FNDC4	30
CXXC4	31
TTC21B	32
ZNF230	33
NPTXR	34
CNTD2	35
ASNS	36
JUP	37
GABRG2	38
PAGE4	39
MRPL49	40
ANG	41
GDAP2	42
NCAM2	43
RAI2	44
AMOTL2	45
MORN1	46
DPF3	47
OR1E1	48
SLC41A3	49
C17orf80	50
VENTX	51
AK5	52
RHOBTB1	53
ARHGDIB	54
SMAD7	55
CNDP2	56
C20orf20	57
CREB3	58
DCBLD2	59
GALR3	60
RBM12B	61
SLCO1C1	62
SIX1	63
TREM2	64
CHRNA10	65
ADRA1B	66
ANXA5	67
TIMP4	68
ULBP1	69
EIF2S2	70
CLEC4E	71
EDA2R	72
MAT1A	73
WBSCR22	74
KIAA0317	75
ALPK1	76
CLDN4	77
C16orf59	78
XPNPEP3	79
TNFSF15	80
TDP2	81
PADI3	82
CIR1	83
PCDHGC3	84
UNC13B	85
COPZ2	86
RSAD2	87
MYH7	88
TBPL1	89
VPS4A	90
DLX5	91
KRT8P12	92
ACOT8	93
NELF	94
FAR2	95
SPTBN4	96
SERPINA5	97
CYP2A13	98
PMVK	99
ACVR1	100
x
	florfenicol
OR5I1	1
SOX14	2
RFPL1	3
POPDC2	4
PARP12	5
PRKCH	6
ZNF669	7
RNASEH2B	8
SP3P	9
ATG14	10
ARSF	11
KCNAB3	12
TRIP12	13
CD5	14
TRANK1	15
CAPN1	16
FAM118A	17
SMPX	18
CYP26A1	19
EPS8	20
NDUFS4	21
HIST1H2BI	22
RHOA	23
NGF	24
ZNF230	25
SURF2	26
SELE	27
GDF3	28
GLI1	29
YBX2	30
PHF10	31
SSBP1	32
MXRA8	33
HADHAP1	34
ATP6V0D1	35
ACVR2A	36
PNMA3	37
HEATR3	38
ETFA	39
LALBA	40
OXSR1	41
NUP62CL	42
MYO19	43
MMP28	44
EDN1	45
KLHL26	46
ENDOU	47
HOXA2	48
C1orf114	49
BEX4	50
WT1-AS	51
MRPL24	52
CXorf36	53
JAM3	54
CDC23	55
ZNF232	56
AMBP	57
ALPK1	58
TBCC	59
TNFSF15	60
APLNR	61
YY1AP1	62
GPR110	63
MRPL39	64
OVOL3	65
CCL11	66
SETD1A	67
LINC00094	68
CD3G	69
CUZD1	70
TMEM2	71
TASP1	72
FAM179B	73
RNF141	74
LILRA5	75
AQP2	76
TRAF2	77
OR2H1	78
OPN1SW	79
NR1H4	80
CNN2	81
GUCY1B2	82
GCNT3	83
STRN4	84
KCNJ10	85
SLC2A6	86
METAP1	87
TMED3	88
B4GALT2	89
USP39	90
TTI1	91
BABAM1	92
SERINC1	93
ILKAP	94
BCAP31	95
C15orf44	96
HABP4	97
DDX1	98
WDR25	99
TBC1D8B	100
x
	flucloxacillin
PITPNB	1
BNIP2	2
SLC12A2	3
ITGAX	4
RBL1	5
LSM2	6
ZNF43	7
CYBA	8
SCGB1D1	9
PRMT1	10
CPA2	11
UBIAD1	12
UVRAG	13
MMP28	14
ZNF467	15
NPY1R	16
RABEPK	17
TMSB10	18
MRPL15	19
ITGA8	20
CCBL1	21
LGSN	22
TYMS	23
OXSR1	24
APOC1	25
PDZRN3	26
AP1B1	27
PCDHB6	28
MANEA	29
AK1	30
FAAH	31
RPL27	32
RPL30	33
SMG9	34
LYZL6	35
MTHFSD	36
FA2H	37
CLCNKB	38
STATH	39
RIBC2	40
MYH15	41
TGM3	42
SPAG4	43
AMZ2	44
PCTP	45
TBXAS1	46
TRAPPC2	47
MBL2	48
SOX18	49
ATOH1	50
TXNDC3	51
ZFHX3	52
POPDC2	53
RNASE2	54
TSSC4	55
IL26	56
FAM189A2	57
GDNF	58
VAMP8	59
ARFIP2	60
NRSN2	61
MYD88	62
GPX4	63
ZNF266	64
TUBA3C	65
ELMO3	66
HABP4	67
ATXN7L1	68
XPO4	69
DCAF13	70
SEPW1	71
ASCL2	72
ACOT13	73
DUSP4	74
CS	75
CORO1A	76
ABCA12	77
HOXB13	78
CD63	79
CLIC3	80
DNAJC1	81
MEP1A	82
ZNF33B	83
SLC14A1	84
PRODH2	85
CSRNP3	86
PRDM12	87
UTF1	88
SHC3	89
IPP	90
TRAF3IP1	91
DLL3	92
MT1H	93
ALAS2	94
SERPINA4	95
HABP2	96
RPRD1A	97
A4GNT	98
ENOPH1	99
PCYOX1L	100
x
	flucytosine
UVRAG	1
DAB1	2
SCAND1	3
PDZK1IP1	4
ADRA1B	5
APCS	6
MAPKAP1	7
MRPL24	8
PIBF1	9
PNRC1	10
CPA2	11
RPUSD2	12
MYC	13
PPWD1	14
RNASEH2B	15
REL	16
NSA2	17
LILRB4	18
NYNRIN	19
TOMM20	20
ARSF	21
SRBD1	22
PFKL	23
PRMT1	24
ATP6V0D1	25
TRIP12	26
FOXH1	27
ENOX1	28
GOLT1B	29
SCO2	30
SIRT2	31
DRD1	32
FBXL15	33
TRANK1	34
ERMP1	35
ADAM3A	36
TPSAB1	37
CAPG	38
LALBA	39
SPOCK1	40
RAX	41
ODZ3	42
KIAA0355	43
PROP1	44
RNF7	45
SLC35E2	46
LRRC59	47
KLHL2	48
HMG20A	49
EDEM2	50
SEZ6L2	51
TPRKB	52
SYNPO2L	53
PTS	54
CTPS	55
CEP70	56
SPINT3	57
ADIPOR2	58
C17orf70	59
BLMH	60
HSPB3	61
MKNK2	62
DARC	63
FAM5C	64
SFTPD	65
TBX19	66
POF1B	67
TACO1	68
CLK1	69
MAMLD1	70
SPTBN4	71
COL4A3BP	72
MUS81	73
LGMN	74
GDF15	75
UBBP1	76
KLHDC2	77
SERGEF	78
ADAMTSL3	79
IHH	80
TOMM34	81
TRIB3	82
SNHG3	83
ABI3BP	84
PAF1	85
RHOH	86
SSSCA1	87
C14orf102	88
PAPD7	89
CYP4B1	90
METTL18	91
SP3P	92
SLC1A6	93
REC8	94
EMD	95
PNMAL1	96
CNTNAP1	97
UCKL1	98
SNX16	99
SLC17A9	100
x
	fludrocortisone
NARG2	1
C7orf23	2
HBQ1	3
PHACTR4	4
CHD8	5
KCNIP1	6
GRM2	7
ZNF518A	8
CTRC	9
CDC42SE1	10
TMSB10	11
CPA3	12
KCTD5	13
PLEKHO2	14
TRPM4	15
IGFBP4	16
AGBL5	17
ACE	18
ARF1P1	19
DGCR5	20
UBE3C	21
USP6NL	22
C12orf39	23
ANKH	24
FAM114A1	25
MAGEB2	26
KIF15	27
HIST1H2BE	28
GALNT11	29
TTC12	30
TMEM206	31
C10orf81	32
BEND5	33
ZNF211	34
RAB4B	35
RBL1	36
TNFSF12	37
IFT57	38
MAGED2	39
CPA2	40
CDKL1	41
MFGE8	42
ITGAL	43
TSPAN15	44
ERMP1	45
SRSF4	46
SELP	47
SMU1	48
ZNF141	49
PCDHB13	50
MS4A2	51
SLC6A11	52
CIDEA	53
IGHV3-73	54
CD82	55
EIF4B	56
EYA4	57
FA2H	58
WNT7B	59
PHLPP1	60
TMEM8B	61
RASSF1	62
ASPA	63
SYNPO	64
INSL5	65
POLR2I	66
ABCG4	67
GPC5	68
TCEB3B	69
CP	70
SHC3	71
PACSIN3	72
C3orf14	73
CD81	74
TNS3	75
MALL	76
KIAA0087	77
CSF3	78
FAM179B	79
NT5C2	80
YBX2	81
GPNMB	82
ATAT1	83
ING2	84
LMO1	85
EIF4A1	86
IRF3	87
SETD3	88
DHX38	89
WASF1	90
RALYL	91
C17orf81	92
GPN1	93
AFTPH	94
CEP70	95
PTTG1	96
BST2	97
PGLYRP4	98
AMN	99
PLIN2	100
x
	fludroxycortide
NARG2	1
C1QTNF3	2
KRCC1	3
PBK	4
COBL	5
SLC35B1	6
GRM2	7
SLC12A8	8
CSN2	9
ZFHX2	10
RNASEH2B	11
ADNP	12
CYB5R1	13
LMNB2	14
C3orf27	15
RLBP1	16
EFR3B	17
PGAM2	18
OPA3	19
NGLY1	20
CRX	21
PDYN	22
NPC1	23
KLF10	24
ZNF184	25
SP4	26
TMEM208	27
GSTA1	28
GLRA1	29
BST1	30
FAM208B	31
MRPL39	32
PLVAP	33
SYT2	34
OR1G1	35
PITPNB	36
OSGEP	37
SSSCA1	38
ZNF132	39
OR7E111P	40
CYB561D2	41
BRP44	42
PLOD3	43
IGLV3-10	44
OR2H1	45
CD5	46
CARM1	47
PRSS16	48
DECR2	49
FNDC4	50
FAN1	51
OR7E5P	52
CAPG	53
CD226	54
KCNA5	55
SYCP2	56
MIR22HG	57
PDC	58
ZNF140	59
ZNF669	60
KIAA1199	61
CCDC41	62
ZFPM2	63
LTN1	64
C14orf133	65
FAAH	66
ZNF552	67
S100A12	68
RFX3	69
PPP1R8	70
C1S	71
KIAA0284	72
APBB1	73
TTR	74
KIF11	75
BORA	76
ADPRH	77
FGD1	78
INHA	79
DPP6	80
COLEC12	81
FCHO1	82
PRRG3	83
SDF2L1	84
SPECC1L	85
ASF1B	86
UBA5	87
ENAH	88
NHP2P2	89
NSF	90
TAS2R9	91
CHD8	92
TAF10	93
ZCCHC10	94
MYCT1	95
KCNJ16	96
LGI2	97
DDX39B	98
MCM2	99
DBC1	100
x
	flufenamic_acid
NEDD4	1
NID2	2
COL4A3BP	3
APOLD1	4
ECD	5
CTNNBL1	6
NMBR	7
ZNF667	8
ADCK3	9
EIF3G	10
CRYGEP	11
BLNK	12
DENND4B	13
COX7BP1	14
CDH4	15
LRP10	16
CORO2A	17
TCP11	18
CXorf36	19
SERPIND1	20
CNDP2	21
ZSCAN18	22
EPB41L4B	23
PIGR	24
TMSB15B	25
CD24P4	26
MYO1A	27
RAPGEFL1	28
S100A14	29
ATP1B2	30
PRR5L	31
HTR1E	32
APOC4	33
SYNPO	34
NXT1	35
SCNN1B	36
PITRM1	37
TMED3	38
CACNG1	39
SLC38A4	40
HSD17B4	41
YARS2	42
GABRB1	43
CTR9	44
SPAG1	45
FCHO1	46
COX6CP1	47
PDZK1IP1	48
GTF3C2	49
IFITM2	50
TSSK1B	51
RBBP7	52
RBP3	53
MAP3K2	54
EPS8L2	55
TCEB3B	56
RPL38	57
HOXA1	58
CCDC144A	59
C1QL1	60
C6orf97	61
ODZ3	62
SETBP1	63
PARPBP	64
COQ2	65
UBA6	66
PLA2G4C	67
NDUFAF1	68
IGHV5-78	69
KRTAP2-4	70
KPNA4	71
CCL7	72
PDE7B	73
CALCOCO2	74
CCDC94	75
MYL1	76
MRPL15	77
GUSB	78
LRP4	79
TEX15	80
UPF3B	81
KCNB1	82
MYOC	83
DNM3	84
CCDC90B	85
UPF2	86
C14orf132	87
ARNT2	88
CCNL1	89
GEMIN7	90
ADRM1	91
ATP5B	92
PSMA3	93
CELP	94
SLC22A1	95
TIMM17B	96
FAM184A	97
CYB5R1	98
PRPF19	99
ZNF253	100
x
	flumequine
P2RY2	1
COMMD3	2
SLC35E3	3
SLC35A5	4
SLC35F2	5
TOB1	6
BCAP29	7
GRIK3	8
DBF4B	9
EMP3	10
CYP2W1	11
YIPF3	12
NOS2	13
SEC14L2	14
ISOC1	15
ZBTB25	16
PLA2G16	17
ZNF117	18
HBE1	19
CNN2	20
PRKCDBP	21
SYNC	22
WNT16	23
PPFIBP2	24
CDH4	25
RRN3	26
POLE2	27
ZBTB16	28
C8B	29
FAAH	30
AACS	31
HTN1	32
SGTA	33
CNN3P1	34
SORCS3	35
ART3	36
CLN6	37
FOLR1	38
EPB41L5	39
SOX18	40
GRIN2A	41
GTPBP10	42
GJB1	43
KCNA10	44
ETFA	45
TRMT2B	46
ATP1A3	47
DYNC1LI1	48
DGKG	49
PNPO	50
PHLDA3	51
PPM1E	52
PCDH11X	53
COCH	54
HAVCR1	55
C14orf135	56
NKRF	57
SLPI	58
SCNN1B	59
FURIN	60
PDE6C	61
PAX6	62
SMG8	63
OR3A3	64
MBIP	65
FOXJ2	66
C17orf53	67
FZD8	68
PBK	69
IDO1	70
HCFC2	71
KRT37	72
GNE	73
CDH7	74
ISCU	75
RIBC2	76
TESC	77
EDDM3B	78
CLDN14	79
RPGRIP1	80
METTL18	81
POGLUT1	82
ZFHX2	83
TAAR2	84
FZD4	85
RAB17	86
CPEB3	87
GLMN	88
LDB2	89
YWHAH	90
HERC1	91
C9orf9	92
PIGZ	93
HLX	94
PLA2G2D	95
IGHV1-2	96
C12orf43	97
GTF2E2	98
GPS1	99
PLEK2	100
x
	flumetasone
TMSB10	1
BEND5	2
PTDSS2	3
GRM2	4
MKNK2	5
WDR70	6
IFIT2	7
ZBTB16	8
NARG2	9
FAM118A	10
ERVMER34-1	11
TLR2	12
MELK	13
ATP4B	14
UBBP2	15
SCN9A	16
CST5	17
HABP4	18
PLOD3	19
TMEM184C	20
DTL	21
SENP7	22
HTR1A	23
MAGEB2	24
CHML	25
PCSK1N	26
CHD8	27
HMGN2P9	28
HIST1H3D	29
CRYAA	30
STAC	31
PBX3	32
LPAR6	33
DGCR5	34
HERC3	35
TAF1A	36
RTP4	37
APOC1	38
SELP	39
CHRNA2	40
TRAPPC2	41
ZNF214	42
TBC1D19	43
MXD1	44
IMP4	45
NDUFAF4	46
CRYM	47
LCMT2	48
HNRNPA3P1	49
FAM188A	50
CCDC81	51
BRCC3	52
NCOA4	53
C4orf6	54
IGLL3P	55
NACC2	56
CMPK1	57
OTUD3	58
FEV	59
ETFB	60
EYA4	61
CES1P1	62
APOBEC3C	63
RWDD2A	64
ORC1	65
CYB5R3	66
ANPEP	67
SPOCK1	68
RBP3	69
RGL1	70
OBP2A	71
RIN2	72
FAM172A	73
YAF2	74
RNF19A	75
LGI2	76
MYBBP1A	77
MCHR1	78
GABRA1	79
ARFIP2	80
GPRC5C	81
FXN	82
LZTFL1	83
LCP1	84
ZNF623	85
TNN	86
SOGA2	87
KCTD3	88
FCN2	89
KCNJ6	90
NXN	91
NCAN	92
PIP5K1C	93
TWF1	94
OSGEPL1	95
ENAH	96
GPR171	97
NGLY1	98
GRINA	99
PKIG	100
x
	flunarizine
UBE2C	1
MED28	2
POLM	3
TCP11	4
C1orf109	5
PAFAH1B3	6
CCL13	7
SCARA3	8
RALY	9
TPO	10
SPINT3	11
ZNF212	12
GMIP	13
PRAMEF12	14
ACTR3B	15
FDPS	16
DNASE1L1	17
CTRC	18
IRAK1	19
GABRA6	20
SEMA3B	21
ADAMTS7	22
AZI2	23
NR1H2	24
BCL2L2	25
GAB2	26
CLPP	27
UNC119B	28
NDC80	29
NINJ2	30
CCDC86	31
ONECUT1	32
NBEAL2	33
GATA6	34
CD72	35
NLK	36
LFNG	37
CRISP3	38
GJB4	39
GNRH1	40
GJC1	41
FOXN2	42
HIST1H4H	43
IGLV3-25	44
HABP2	45
DIAPH3	46
PRRG3	47
VPS4B	48
ZNF271	49
TDRD12	50
PPP1CA	51
GCM1	52
ADAM21	53
GPNMB	54
DNASE1L2	55
BAI1	56
CLOCK	57
IFT57	58
TTI2	59
REPIN1	60
ZNF141	61
POM121L2	62
SLC38A3	63
SPINK1	64
ENTPD5	65
MYH15	66
PCBP1	67
FUCA1	68
ASIP	69
RNF141	70
COL4A4	71
NINJ1	72
IGLL3P	73
C5orf22	74
OR7E24	75
CDC42SE1	76
MLC1	77
RPL10L	78
TMEM135	79
CCL4	80
PCDHA3	81
NELL2	82
GCC2	83
CLN6	84
TBKBP1	85
PEF1	86
DMRT1	87
COMMD8	88
RGS2	89
BPIFA1	90
PYGO1	91
SLC6A13	92
IL32	93
JUNB	94
ZNF668	95
MTMR11	96
EFNA1	97
UBL5	98
RBM3	99
PRKAG2	100
x
	flunisolide
NDUFAF4	1
GRIK3	2
GRB7	3
KIAA0284	4
COCH	5
C17orf70	6
NARG2	7
C2orf44	8
MTHFD2L	9
NIP7	10
LMO7	11
ZNF696	12
CRYGD	13
TMEM9B	14
CUTC	15
OR2H1	16
BCL2A1	17
TCEB3B	18
PRKCH	19
MXD1	20
SPTA1	21
C14orf135	22
GNPTAB	23
TYK2	24
POU1F1	25
AANAT	26
EPN1	27
DGCR5	28
SLC14A2	29
GCNT2	30
TAF9B	31
ZNF562	32
BCL7B	33
ASNSD1	34
C11orf49	35
PCBD1	36
CXCL3	37
PDE9A	38
SLC12A6	39
TCF7L1	40
DUSP13	41
CCNE1	42
KCNK7	43
LGALS2	44
OPN3	45
HMGCL	46
FMO4	47
CRIPT	48
ZC2HC1C	49
SCG3	50
STRA6	51
HSD11B2	52
SLC26A10	53
THAP4	54
MANSC1	55
DONSON	56
ASF1B	57
VNN2	58
SLC25A4	59
CHRNA10	60
EDDM3B	61
CAPG	62
MCTP2	63
CYB561D2	64
LYRM2	65
NAT8	66
HRSP12	67
PRMT5	68
COX4NB	69
CLK4	70
FOLR1	71
UFD1L	72
C2orf49	73
SAE1	74
MAGIX	75
LINC00094	76
ABI3BP	77
KLRAP1	78
FES	79
TM9SF3	80
KIF18A	81
LTN1	82
PROCR	83
GCNT4	84
PGBD5	85
PIBF1	86
MCM9	87
USP5	88
ELTD1	89
RPP30	90
TCAP	91
SNRNP35	92
SMAD7	93
SPATA7	94
RHOC	95
CLEC10A	96
ADIPOR2	97
LDHB	98
SIL1	99
FCN2	100
x
	flunixin
PARN	1
PPT2	2
CCR4	3
GGT5	4
PRR5L	5
OR7E111P	6
AKIRIN1	7
TENC1	8
NUDT3	9
SETD6	10
TMPRSS5	11
EFHC1	12
WASF3	13
CCDC76	14
PMS1	15
CEL	16
VPS8	17
MSANTD2	18
ATXN7L1	19
GMIP	20
SRGAP2	21
TXNRD1	22
PELI2	23
CHRNB4	24
LHX6	25
IGHV3-73	26
IQCH	27
CD24P4	28
BRIP1	29
TNRC6B	30
BHMT2	31
ZBTB39	32
CYB5R2	33
APOD	34
CLK4	35
ADH7	36
NSF	37
RFX3	38
LMAN2L	39
PRTN3	40
RANGRF	41
RPS24	42
SLC10A3	43
THSD4	44
APOH	45
AANAT	46
UNKL	47
PTS	48
TSTD2	49
NHLH1	50
AEBP1	51
TP73	52
LOXL1	53
C14orf102	54
RGR	55
MUC7	56
ABLIM3	57
NGLY1	58
CHPF	59
WDR33	60
CDKN1B	61
UPK3B	62
COX7A2L	63
GFM1	64
SULT1E1	65
CRTC3	66
KCTD3	67
TMEM9B	68
ZNF430	69
ZNF167	70
FBXW4P1	71
ZNF43	72
SDPR	73
FZD4	74
C4orf6	75
SH3GL3	76
BCAS4	77
LY75	78
LEPREL4	79
PRPF39	80
SUOX	81
WISP3	82
CCNA1	83
LTA	84
UBE2Z	85
CBLL1	86
RPGRIP1L	87
HSD17B4	88
OVOL2	89
FOLR1	90
AP1AR	91
CLEC16A	92
GPR97	93
EML4	94
COPS3	95
KCNJ16	96
CHRNB1	97
TMEM143	98
H1F0	99
PPP2R3C	100
x
	fluocinonide
ESRP2	1
NARG2	2
TCEB3B	3
ZNF273	4
SART1	5
SLC12A5	6
VGF	7
FOLR1	8
RBM12B	9
GNB3	10
OBP2A	11
VN1R1	12
CISD1	13
FCER1G	14
PDCD5	15
TRAV36DV7	16
TSPAN32	17
GBP2	18
WRB	19
NBAS	20
HTR3B	21
PPP1R8	22
UBBP2	23
DAXX	24
ROR2	25
PPP1R2P9	26
MCAT	27
SEMA6D	28
CXCL13	29
MRPS28	30
CDH5	31
AP1AR	32
LRRC42	33
PAIP2B	34
SETD3	35
SLC12A6	36
DCPS	37
ZNF124	38
DEFB126	39
DGCR5	40
SLC38A4	41
DPF2	42
TBC1D1	43
HSD11B1	44
CRYBB2	45
WDR6	46
TAF10	47
LCMT2	48
TP53BP2	49
LMBRD1	50
FRMPD4	51
REXO2	52
GRM2	53
GLT8D2	54
SCGB1D1	55
CYP2J2	56
OSBPL11	57
ALOX15	58
IGLL3P	59
BSG	60
HS3ST3A1	61
PPP6R3	62
MSRA	63
PRKCDBP	64
TMEM39A	65
S100G	66
SPON2	67
GOLPH3L	68
TCTN2	69
CKM	70
PCDHA3	71
OR2H1	72
ZFHX2	73
NDUFB7	74
MC4R	75
RPL27	76
HHLA3	77
APBB1	78
CD177	79
CWF19L1	80
RAB17	81
MIR22HG	82
SIL1	83
PVALB	84
PCDHB11	85
FAM3C	86
TLR4	87
AFTPH	88
ZBED2	89
DNAJC12	90
C1RL	91
WNT4	92
EDEM2	93
HERC3	94
EPB41L5	95
HIST1H1B	96
PRKCE	97
RAD9A	98
CLASP1	99
APBB1IP	100
x
	fluorocurarine
MRAS	1
ARF1P1	2
ATF3	3
TRNAU1AP	4
MAPK6	5
GDPD2	6
AK5	7
CENPT	8
A2M	9
TUBG2	10
PRR7	11
RPN1	12
ZNF253	13
LAMC3	14
DPAGT1	15
DHX58	16
PLCD1	17
PMF1	18
HELLS	19
IPP	20
ZNF334	21
TMEM106B	22
RABEPK	23
C17orf85	24
STX18	25
RWDD1	26
