x
	(+)-chelidonine
BCAN	5415
KCNV1	8555
CD1E	5332
APOA1	4023
YPEL1	4332
REXO2	3826
ZFHX4	7483
DLGAP2	8185
HAUS3	4773
KALRN	5446
HYAL4	3498
FAM46C	5171
CDK1	4393
AP2A2	7626
DCXR	3290
TP63	7878
CDSN	7270
PTGS2	6262
NRAS	7029
EEA1	5983
CELA3A	8376
CACNA1I	4313
RASGRP2	4121
IL5RA	6518
SMPD3	7669
BLVRA	5369
EHMT2	3289
PRKRIP1	7162
MAOA	5787.5
ACTR3	3579
WDR96	5414
B3GNTL1	5077
CCR1	6570
CACNA1H	5978
MMP26	4442
HOOK2	3967
STRN3	6638
HNF1B	6762
ATF5	5170
DENND2A	4106
PIAS3	4789
MANF	4435
SH3BP2	3821
GSTP1	3385
CAPN7	4369
SNX4	3325
INSIG1	3664
USP34	5082
ERGIC2	3748
CCL23	7165
ISOC2	8857
x
	deferoxamine
SPINT1	6504
GRAP2	4925
GRSF1	5943
TIE1	3530.5
VDR	8125
CLCN4	6561
SLC16A4	8613
RANBP9	4188
DNAJC4	4047
LMAN2L	5204
IP6K2	3058
MRPL24	8068
DDAH1	7562
PBLD	8052
SETD1B	5706
RALGPS2	6476
CHRDL1	7729
KIAA1009	6964
PLEC	7513
ITGB5	8141
GPR161	4645
MYBPH	4657
ABCA3	3749
FGF21	6291
VAC14	3753
LAPTM4B	6031
OR2F1	8312
OXSR1	4213
MKKS	4186.5
ZNF230	5370
MUC2	3869
SH3BP2	5520
FRMD4B	3824
RFXAP	7727
ASPM	3993
ZNF32	8651
EBNA1BP2	4060
C5orf4	5544
WWC1	5378
F2RL1	6381
DDX39A	5704
MAN1C1	4076.5
CMAHP	4836
HECA	6219
LIMCH1	4426
SOX12	7450.5
PSMA7	7466.5
MCF2	3814
GNB5	4559
GAPVD1	7977
HMGA1	8622
SMAD6	7738
RPN2	4381
PHF20	8200
TGOLN2	6453
ANKFY1	8324
PUS1	5043
IGF2R	7556
TBCE	7524
LHX5	3825
PRR5	6944
XKR8	6976
FAM59A	3726
RPS21	4014
ERBB3	3224
PLEKHB1	3264
GJA4	3534
C9orf133	5339
KBTBD2	4174
CABP2	3501
MRPL40	8002
PDE1C	5661.5
NKX3-2	4405
ADAM17	6681
FGF17	4739
CLEC1B	4948
MON1B	4890
STXBP3	3589
FHP1	5485
BHLHE41	4257
ALS2CL	7128
SETD2	8856
SGCG	5500
SLC25A24	3387
NUP188	8417
NCF4	5116
SAP30BP	4733
TAB1	4749
CNOT2	5757
QRSL1	7900.5
NINJ1	7795
UBE2O	4142.5
HS2ST1	8445
OR10C1	4950.5
EXOC7	6535
LEPROT	4314
SCML2	4972
B3GALNT1	8818
DEFB126	4105
WNT16	6281
ELK3	3818.5
C11orf41	6383
RMND5B	5824
ZCCHC24	3559
IMPG1	6355.5
ANAPC10	3527
PTN	5553
SRP14	4379
UBR2	7305
PAFAH1B1	8045
TM9SF2	3555
OMG	6415
TEK	5224
P2RX3	3907.5
LYST	7704
SUGP1	4480
PRSS3P2	4469
MPRIP	8100
MAP9	5030
NPR1	5192
SPSB3	5461
C14orf2	5558.5
TCEAL1	4389.5
XPNPEP2	7781
OTUB1	5232
SHOC2	3728
PELI1	3047
LARS2	4678
CRADD	3608
EN2	3082
BDNF	6469
FHOD1	4080
KIF3B	7569
SCAMP1	6595
NFYA	6106
MAPK9	8192
MAGEH1	3220
TRIM23	6267
NR2F1	7426
MAGEA4	6655
TPSAB1	6295
RAP1A	6083
TXNRD2	4149
ATG4B	7085
SP100	8404
TMEM104	7380
COG7	3219
SEC13	4413
FARS2	8178.5
TSR2	4227
ZBTB11	6405
CASP2	4639
SEC16A	8295
C11orf73	3925
DNAJA1	5256
WASL	8450
C10orf137	3972
MAS1	7099
EIF4G2	8290
CASP1	5107
RENBP	5487
ARL15	3040
SNTB1	3130
WNT7A	7529
SLC17A3	6491
GTF2A1	5707
GLP1R	4891.5
C14orf109	6389
REV3L	4465
BRF1	4169.5
IPO13	4431
CLDN11	3506
PHF3	5131
KAT6A	7328
PELP1	6540
ABCC10	8373
UAP1	5718
KPNB1	8561
IGF1	3314.5
MSR1	3701
GPRC5B	3436
MAPK3	4198
UQCC	3333
SEPT2	8161
FAM178A	7693
HFE	3610.5
CTSO	3476
CALD1	3200
SAMD4A	5441
ARPC1B	5481
PCNT	6414
EIF1AY	6137
PRKAA1	4387
HLA-F	4097
TUT1	4768
CCL25	3967
PRSS3	3865.5
SPG20	5567.5
C13orf44	3670
PPP1R11	5184
x
	dehydrocholic_acid
BDH1	4003
ITGA6	6350
ACTR3P2	6131
PEA15	6953.5
NR2F2	6419
ECI1	6288
MUTYH	3886
TCEAL4	8202
APBA2	4412
B4GALT6	5278
FBXO38	3379.5
EIF4A2	5934
SOX11	6990
CSE1L	8027.5
CD14	8034.5
TMX2	3016
BRD1	6568.5
NUP98	6705
GPR32	4746
HSD17B14	3620
IGF2BP2	4188
XPA	3589
SECTM1	6378
LMCD1	4130
TSHR	4054
ANTXR1	8167
HR	4554
PPARG	8303
ZNF446	7593
EPS15	8714
ATP1A2	8184
H2AFX	3956
LINC00338	7046
SH3GL2	7079
INHBB	4801
GLA	5106
MEG3	3243.5
CYSLTR2	6020
PLA2G12A	6921
ZNF280D	7860
PAH	8657
NTRK2	3427
CFLAR	8022
ZFR	8526
STAT3	5825
COL11A2	3066
PKD2	8097
RAG1	8736
DHX34	4744
RFX7	4963
IKZF4	8373
UNC5B	6196
RFC1	5559
WNK1	3851
HOXD11	7493
TNFAIP8	7384
WDR77	3068
POLDIP3	8793
SH3BGRL3	3368
SLC7A6	7259
OR10H3	3183.5
ZHX2	5292
NECAP1	8758
CREB1	7633
ALDH3A2	8675
CD200	7349
NEMF	7993
P2RY13	4669
BAG5	8558.5
PPAP2A	8576
ACHE	6383
SLC25A17	5865.5
TAF5L	7112
DNAJB12	6534
TUBA3C	5799
CLDN16	4466
PRDM12	5752
LTBP4	4347
CCNT2	6381
TMEM180	3156
RAB28	8493
SRD5A1	4928
LLGL1	6878
ADAMTS20	6683
HNRNPA1	8220
CXCR2	6738
EIF5B	3603
PFKFB4	4066
DTYMK	8468
PADI2	4061
LRIG2	6887
CDC73	6876
GRIK2	6143
MMP17	7471.5
LTBP2	6406
ACOX3	8294
PLCXD1	3169
MYLPF	8016
PGAP3	5660.5
LANCL1	8190
SPRED2	6771
TBL2	4334
HNF1B	3652
WIPI2	7124.5
URGCP	7216
SDC1	6266
PRRC2C	3148
AK2	6059
ACACB	7204
PDSS2	3751
KIAA0513	6144
FBXO11	5124
IL1RL2	7659
KLC2	7548
OR7A17	7168
ITGB1	5952
HTR3A	4324
KCNQ1	7121
RPS14	8044
PLD3	8619
KCNQ2	5891
RFX5	8266
HNRNPAB	8309
KIAA1033	8459
STK25	3259
CEP290	5552.5
DYRK1A	4694
PHTF1	4863.5
ALDOB	8311
GADD45G	6240
CD52	4335
XCR1	4304
CTIF	7267
ECHDC2	7388
GH2	3978
GDAP1L1	6274
HOXC8	7954.5
FIP1L1	5955
POU3F4	6177
PHF16	8438
SVEP1	6108
AXL	3966.5
PALM	4030
WDR83OS	6563
CLDN9	5695
ME2	4970
ATRN	5585
EIF4A1	3063
IZUMO4	6411
CRAT	7536
COX10	5683
ZIM2	4242
BRIX1	3954
NFATC1	3707
RARS	4834.5
KCNAB2	4044
REEP4	3023
CRYBB3	4216
PNLIP	6879
USP1	8388
NUP160	4344
HIST1H2BM	5199.5
S100A12	5589.5
FOXO1	3134
CDK2AP2	7781
EHBP1	8211
RNF114	6492
KRT9	8528
ZNF80	8838
COL6A1	3867
ABAT	5996
LIMCH1	4007
MRS2	6737
TRANK1	6600
CCL23	4159
SRPK2	6911
TAOK3	7178
CD163	3061
ZNF263	7899
FLRT1	8716
CACFD1	6052
ADIPOQ	8454
THY1	4273
SPP2	8531
SHMT2	8666
CHEK1	5150
CRYBA1	3844
CDK6	4141
PRDM4	7158
ERAL1	4821
RORB	7816
ST8SIA3	3257
NUDT15	3872.5
GLULP4	5103
WDR37	3024
FAM125B	5199.5
MLXIPL	4234
PPP2R4	8563
APOC3	4563.5
METTL5	7011.5
x
	delsoline
DIP2A	8141
ART4	3219
LETMD1	7189
HCRT	6303
FAM46A	7996
ASF1B	8075
GOLIM4	7652
FZD1	4554
TK2	5486
SDC1	6199
DIP2C	5928
FRMD4A	6554
HSPA4	6599
IMPA2	8553
ARHGAP15	7920
CCKAR	3617
IGFBP3	7156
PECR	4585
TAF1C	5451
SMCR7L	3406
SOD2	4030
PNRC1	3366
TEX261	7286
LIFR	6247
METTL5	4769
ST6GAL1	4548
SPATA6	5195
TMEM50B	5048.5
CDC25A	7140
PRPF8	3718
RECQL	4841
KCNC1	4203
TUT1	8696
AMHR2	5006
ATP7A	7906.5
IGHMBP2	3178
PHLDA1	5692
EPS15L1	3227
MCOLN1	4202
RPL37A	6411
HDLBP	3513
LRP6	6706
C7orf58	4122
HHAT	3259
CCND2	4407
TP53AIP1	5285
TLE1	5464.5
TFCP2L1	8685
UBA2	7510
KIR3DL1	3098
CTBS	8411
CXCR3	7147
NEUROD2	8482
SLC30A5	3087
HOXB3	4248
METTL16	6189
HCFC1	6850
C6orf108	8211
HLA-DRB1	8667
RPS4X	5729
HSPA1L	7770
PLTP	3934
TTC28	4316
COL5A1	3128
TPR	5697
FCAR	4445
ZDHHC3	7238
TBK1	8617
SUCLG1	5955
IL3RA	4380
TBC1D4	7013
KLHDC10	8598
KPNA5	4833
SBNO2	3861
CCL19	4314
HAAO	6779
CTDNEP1	5905
MTAP	6246
GARS	8651
CHRM3	7144
N6AMT1	6731
UBE2NL	8719
GSDMB	8655
APEX2	7571
CLCA2	3779
MAFF	8527
CCR9	3047
KIFC3	6753
PPIG	6646
ABCC1	7834
RPS11	5921
GALC	7507.5
CD1E	5787
RXRG	6226
CD72	3747
SKP1	7888
C8B	4590
ZNF354A	6096
MKNK2	6542
PQLC3	4315
TACSTD2	5545
FGF12	3580.5
TPP2	5147
B3GNT2	5012
FGB	6362
MAOA	7248
RFK	6515
DNASE1L1	3549
PANK2	4894
ACAA2	5369.5
CROCC	7317.5
WDR55	6290
PWP2	7612
FBXW11	4102
KIAA0513	4257
CENPA	3933
GNLY	4265
CRHBP	6744
ECI2	4767
ACOXL	3446
RIT1	7313
GPR153	4565
PRDM11	3978
MAN1B1	6287
C16orf45	7069
AKAP8	5845
RGS5	7668
RNF139	3920
PTPN7	7530
MTMR3	5946.5
MICALL2	8533
ZNF430	4291
ERBB2	3272
MRPL42	8684
VGLL1	4409.5
LRRTM4	5811
C5orf45	4125
VLDLR	6806
PRLR	5943
VEZT	3987
TIE1	5973
IPO8	5475
FOXP3	3775
BMP4	7198
SSR2	8839
COL3A1	4017
TEP1	4098
JAK2	3756
ZNF76	8119
TES	3682
CCDC56	3789
SYDE1	5635
RPA4	4330
KAT7	5054
HMHB1	6085
C16orf3	3146
TUSC3	7389.5
FLT1	8368.5
CELP	6412
C1QBP	5472
GLB1L2	7164
KCNB2	4155
HYOU1	8750
NRXN3	3898
MMP8	7401
ATP6V1G1	7077
USP33	8852
VPS28	6170
CD7	3233
DDX31	8819
NCAPH	5119
HIC2	3929
RPE	4393
USP7	7593
MUC2	6103
RGS12	4989
RAB11FIP3	7687
CLASP1	4958
TSPAN9	7076
CYB561	5858
ZNF239	5282
PDE5A	7906.5
SOX5	5252
HEATR3	4452
NDRG4	3030
DBC1	4823.5
POLR2A	8435
DOPEY2	6369.5
MEF2C	3836.5
THOC6	3006
RAP2A	8554
RAD1	8519
HLA-G	7845
IL7R	3654
ZNF711	3015
NFATC3	7590
CTSL1	4068
FBN1	3590
MYL6B	4233
DCTPP1	4434
x
	demecarium_bromide
CDC34	8529
C19orf57	3728
MAZ	5567
BCAN	5867
TMEM50B	5278
RGP1	6636
XPO7	7384
NPY5R	8007
MRPL9	4791.5
RCC1	7749
TCF3	7709
NOP14-AS1	6584
LPCAT1	3795
COL3A1	8296
PRDX3	3912.5
CACYBP	4035
FHL1	3923
PDE11A	6251
HTR2B	4172
EFEMP1	5564
HRG	8777.5
COMT	8840.5
SFI1	6124
XPA	8669
GNL3L	8813
LIMK2	5413
KRT7	8361
ZMYM5	3777.5
GAL	7691
SPTA1	6673
HPS6	7358
PLEKHH3	7383
PELP1	8198
PTTG1	6309
LAPTM5	3964
CLU	8824
SNRPF	6710
DIAPH2	4114
COX7C	8771
RGS11	8717.5
CCDC15	7000
LSM14A	6054
C22orf24	8797
F11	5964.5
MDH1	5734.5
SGCD	5137
BRD1	7274
SF3B1	3849.5
IGFBP3	6651
LYPD1	6123
RAB3IL1	4959
DBT	5215
RHOBTB2	8415
MMP3	4447
POLR2K	3624.5
PNPLA4	6201
GLRX	6715
KCNB1	7950
UBE3C	8167
SOS1	3912.5
AGTR2	7871
CNTN6	3189
CLCN2	7856
ARCN1	8306
POU4F3	3736
GFRA2	6590
HPGD	5817
PPP1CC	3529
EBP	5846.5
SOX11	8667
ABLIM1	7637
UQCRC2	5551
GSTP1	8675
CYP2E1	5840
HLA-DOA	3168
FOXO1	7815.5
SCG2	5470
ESRRG	6029
GABRR1	4088
ATMIN	3842
CROCCP2	6024.5
SNAI2	5511
CLCNKB	7149
SOCS2	7995
PLLP	6066
GNAL	7488
XRCC4	5451
ASCL1	8032
ZNF671	4960
RCAN1	5499
HIGD1A	7082
C19orf42	4031
TASP1	6225
CTBS	5405
PPOX	7272
FOXL2	6239
FANCI	6648
BRAF	3782
ARL2BP	7476
GLIPR1	4274
HIST1H1E	5627
GPR125	5070
CCT7	5716
ORMDL2	6857
ZFP161	8458
CHAF1A	7006.5
FASTKD3	6595
GPR183	6372
PRSS8	8274
VAMP2	6517
SLC6A13	4661
ALLC	7839
RAB27B	8342
ECHS1	8171
NSD1	7854
OVGP1	8212
HRH1	7049
KLK12	5565
C6orf15	5507
PTPRD	6420.5
ATF7	8068
C17orf90	6110
MTMR11	5217
ITGBL1	5457
MALT1	4576
KIAA1107	8335.5
DAGLA	3079
TOB1	7593
OCLM	3679
PITX3	5753
CUTA	5947
SEC23IP	6379
MN1	8070.5
TMBIM6	5144
CYP7B1	3140.5
LRFN4	8061
MYEF2	4388
TOM1L1	6638
CDC42EP1	6971
ATF6	3341
RBM4B	5455
CTBP1	6157
ATP8A1	4319
SLC13A4	4621
TGS1	4438
TTC26	8000
DGKQ	5856.5
ANKRD34C	8220
NEK7	7171
PLEKHG3	6847
TGFB3	8327
SUMO4	6539
CLN6	6204
DHX38	3590
NUP88	6742
HNRNPH3	4233
NUDT3	4761
LYST	3381
PLEKHA6	5980
RAI1	3446
WDR76	3927
GNRHR	7086
HSPBP1	5741
ZDHHC24	6460
FOXJ3	3450
FTSJ3	5544
DNAJC7	7987
SLC9A3R1	7019
NEK2	6187
CTRB2	5027
RBM47	7075
IL36RN	6943
PLA2G12A	3113
HEATR6	5181
DNAJC1	6565.5
INHA	4823
FANCL	5472
TFAM	7176
RNF111	8602
CCDC90B	5257
FOXF1	3480
DKC1	7546
CXorf21	6194
DDX56	5183
EIF1	5467
CYB561	3542
ZNHIT2	7868
ARRB2	3271
MGEA5	6912
RNPEPL1	4021
RHBDD3	6477
ING4	7190
CCDC6	3544
GNPAT	7846
SNAPC3	6240
TSFM	3942
NDUFA4	7162
EIF2B2	4445
TMCO1	6608
TRAM1	4058
x
	demeclocycline
MAPK14	5070
NDRG2	3543
BBX	8663
HEXA	6119
LTBP4	5321
CCDC68	3356
DCAF8	3660
RFC5	7140
C8orf84	5177
SLC2A9	8731.5
ADM2	3357
TRIM62	5374
SOX10	4129.5
DPP8	4080.5
RNF111	7690
GPR68	8708
NPM3	7482
RAB11B	5219.5
NVL	5472
DAB2	5713
NAP1L3	3479
FBXW11	4472
KIAA0319L	4141
MN1	8649
ZNF510	5231
ZNF639	6375
ZC2HC1A	8046
ATP6V1A	4369
SPAG8	4525.5
FAM178A	8628
MGAT5	3198
JMJD5	5554
RPS20	4419
ENY2	5827.5
HUWE1	8695
LINC00312	7546
GINS2	8715
LGALS1	8805
NCR2	4209
ABI1	8074
CCDC92	8566
PDK2	3928
MYO15B	6278
NRCAM	4256
C9orf95	6527
PTPN1	6081
EDN2	8580
ZKSCAN5	7736
ATP2B3	3173
RGS1	5440
ING1	4918
MRC2	4567
SLC25A44	8378
MAPK7	7743
TFPI	8846
SLC5A5	8684
CSTF2T	7443
IGHV3-23	7317
LTB4R	4221
NUP54	3453
ARHGAP6	8142
PSMD1	5619
TRAPPC8	5330
PYROXD1	6907
CXCL12	6356.5
RRP15	7755
SMAD9	7032
ADAM9	3524
TRIM2	6720.5
EPS8L1	8011
C3orf14	3033
PDGFA	6498
FGGY	7930
ZNF124	6499
FCHO1	3719
EIF1	4539
EVC	3688
MNT	7292.5
LST1	3035
ZNF142	4563
PRKCA	6449
SRI	7983
FAM105A	6350
VIL1	8058
DNAI2	7307
CYP2R1	8843
ERBB2IP	5670
ATP5L	4475.5
ITM2A	6197
BMP1	6240
RASL10A	5752
MEN1	7384
APPBP2	8486
RAB22A	8240
TAS2R14	7098
SCAMP1	5086
EFCAB11	5641
SLC35F2	7314
NMBR	3383
EEF1DP5	5239
C19orf42	7905
CLU	8306
SGSM3	4821.5
ZNF32	3788
SNHG3	4574
TSPAN12	5306
RRP12	3447
RBM3	3571
UBE2D1	6559
HEXB	3703
KIAA0146	8049
CD164	5863.5
FOXO3	6810
MAN1A2	8124
CYHR1	3777
TNS1	6149
AKAP9	5223
LAMTOR2	5627
PRUNE	5883
EPS15P1	3322
STRAP	3161
ULK4	8342
PON2	6058
KLF11	3610
ASTN2	7899
ARG1	3587
TBC1D22A	5243
DHX9	7342
PSMB4	7933
ATP8B1	3224
TMEM66	4101
PHF16	4430
AP2B1	5176
PHF8	7629.5
IL8	8358.5
QPCT	4485
SLC26A1	5638
POU6F1	4927
PCDHA6	4281
APAF1	8241
SRCAP	7333
TCEB1P3	8512
PRKAA2	3936.5
AQP3	6613
ATP5G2	6303
C8orf33	3966.5
EN1	8497
AMDHD2	6367
MYO1A	6400.5
C9orf16	8146
UBE2D2	4778.5
CCL18	6198
MRPL42	7658
MPHOSPH9	7057.5
DGKA	5298
MYL3	4863
TRPC7	7881
FRMD4B	3300
TIMP1	5585
CDH11	6008
SNIP1	5278
KIAA1462	7295
ZBTB43	5979
FAM208A	6075
MAPKAPK3	8743
GJB3	3900
CARD14	3373
PHLDA1	6576
ZNF212	7090
DEC1	5980
RECQL4	4593
SRSF9	7662
ZIM2	7172.5
VPS37B	6248
CFI	4184.5
LRRC17	4066
ULBP2	3426
MTAP	4721
SSX2IP	8573
COPB2	3502
AKR1A1	8056
GEMIN2	5414
CREBL2	8600
NUBP1	4244
CCDC30	8660
DDX3X	4709
MCF2L2	4145
CD3G	4640
C5	7916
SRRM2	7877
OAS3	5524
FAM90A1	5285
TNFRSF25	8530
HMBS	8152
RPS6KA2	3424
PRELP	5491
GJC2	6213
STIP1	5206
ATG12	3156
RABGAP1L	6020
x
	demecolcine
STIM1	6308
GRAMD1C	3936
CLCA3P	6681
UFL1	5137
OPCML	6731
NEK9	7453.5
MAN2B1	3899
PBXIP1	6215
ZNF839	3168
ZG16	7102
CCL25	6440.5
CTR9	5109
PJA1	4011
C7orf43	7667.5
TPP2	7266.5
SMARCA2	5400
LMO1	3689.5
KLHL18	5581
EPHB2	3560
VEGFA	3646
HOOK1	7152
PTPN11	4729
EFNA2	8594
NAGA	4308.5
TNFAIP8	6616
DLC1	4360
CDKN1C	7954
ATG13	5970
PIAS1	3947.5
ATP6V0B	7715
MAP1A	8367
CD19	6922
SLC38A2	7984
KIAA0930	5699
ABCG4	3034
GTF3C2	4540
ALDH3B2	7110
NAV3	7902
SPA17	6333
FBXO11	3483
NEDD8	6138
SEMA7A	3455
ZNF609	5692
CMPK1	3047
MLC1	5580
GRM4	5336
ANO3	8518
KIAA1024	5642
ZNF85	4651
GOLGA7	3655
SCO2	7439.5
PVALB	6591
PNN	4501
ACOX1	7550
RPS14	7599
CD97	5112
CACFD1	8136
FDFT1	4890
PRKCE	7787
GAP43	3121
FAIM3	7220.5
STYK1	4632
TRIM8	7844
C3orf36	6044.5
NIPAL2	4542.5
SRSF8	8511.5
UCHL1	8397
ATP7B	4618
RBM22	8122
ALDH3A1	3295
UCP1	5275
CEACAM3	8286.5
FAM168A	4111
PSTPIP1	3220
SLC48A1	5582.5
EPB41L4A	8043
ANKRD34C	4805
CSDA	3192
LHB	3640.5
C19orf26	7206
FKBP8	5446
SFRP4	7336
PSMC3	4831
ACSL3	6700
PROC	4440
RPS27L	7015
CAMTA2	6590
RNASE1	6123
SPRED2	3003
BUB3	3205
SH3BGRL	7357
FCGR2B	3734
PTMS	4904
SLC17A5	3096.5
EIF4A1	7274
MT1X	7272
DCUN1D2	5871
IGFBP3	4008
VAV3	8056
CCDC90B	4862
CNOT3	4787
PPP2CA	8788
TMEM126B	4017
PNMA2	4508
YTHDF2	8342
MRPL18	7950
TCF7L2	8561.5
UPF1	5951
MBD2	7731
TLR2	3879
MRFAP1L1	6031
GLRB	4760
PCYT1B	6114.5
NCAN	3413
GIT2	3336.5
SLC25A23	4481
SPATA5L1	4058
MARC2	3798
RAMP1	6838
C11orf9	5052
PAGE1	4076
LPIN2	4288
LAMB1	3684
RARB	6412
C8orf51	3392
USP9X	4883
IPO9	5252
GCM1	4038
TAP2	7279
OPRL1	6285.5
KLHL24	3743
PRKAG2	5020
DCTD	5993
RAC3	3148
H3F3B	3789
KLF8	6487
GFRA2	7592
DYRK4	5130
SLC12A4	7413
EGR4	7408
CHRDL1	3778
IL11RA	8472
HFE	5855
WHSC1	3437
ZFP161	6976
BCLAF1	7776
PRKCZ	7121
NR1H2	4875
UTRN	4537
FERMT1	7887.5
TMEM63A	4000
MEAF6	7100
CATSPERB	7422
DMPK	6030
PINK1	7084
MS4A3	4733
TIE1	8860
CTLA4	6422
UBE2C	7874
CCNL2	4056
FMO4	6561
HBP1	5911
DYNLRB1	7926.5
DNAI2	5541
ZNF22	3995
ISOC1	7848
CAPN10	3092
ANO1	8840
OGDHL	5839
AHCYL2	5314
ZNF323	5755
DVL3	3041
PRRX1	8768
MME	8739
COBLL1	5516
TRPA1	4763.5
GCDH	3492
FAM5C	8190
UBC	4515
STX7	3662
ERLIN2	7601
S1PR2	3222
ERAP1	4798
CSN1S1	8011
L2HGDH	7273
FUT7	8782.5
CX3CL1	6832
GUCA2B	4795
EXOSC4	8784.5
PTGDS	7714
RBMXL2	7073
PAAF1	3384
KDELC1	6999
AKAP1	6979
SUSD4	8523
RYR2	7970
AEBP1	4278
GREB1	8086.5
TAPBPL	7740
LAMB2	7314
x
	denatonium_benzoate
CARTPT	8721
RPS20	3566
CD40	3569.5
PTCH1	3445
RGS2	3749
ITPK1	5321
MGAT4C	7968.5
RPS3	4967
SPRR1B	3530
TEX261	3994
USP12	4587
C9orf82	8315
COL8A2	7023
ST3GAL2	5477
ST13	3356
DOLK	6978
RBPMS	7525
MAGEC2	7291
MAU2	4692
LMOD1	3127
MCAM	3679
AAMP	4951
VPS52	3463
CD59	8365
HEBP1	8329
HLA-DPA1	5923
FIBP	3065
KLF4	3698
SCN9A	6894
MAP2K7	5255
MFNG	4964
NHP2L1	5393
CLCC1	6080
VGLL3	8074
DDAH2	7978
ENPP2	4763
ARHGAP1	6846
ISG20L2	5621.5
C2orf18	7187
ZNF557	4783
FUZ	6714.5
HSPA9	8776
ABCD4	3489
OGFR	4657
HBXIP	8780
GUCA2A	6381.5
HGFAC	4061
ZSCAN12	3694.5
TMPRSS11D	5044
AFF1	5930
GMNN	6242
SLC8A2	3056
MCM7	3366
FBXW4	8724
TADA2A	4874
FSCN1	7927
ZNF141	6028
CTDSP1	8700
CARS	5022
SNAP25	4812
NOV	5213
ERGIC3	4727
GNPTAB	5737
CDKN2AIP	3765
TSPAN4	6748
CTSH	7289.5
OCEL1	6175
GFOD2	7449
SLC47A1	6341
FAM134B	6584
DDX4	8124
MXRA8	6818
UBE2V2	4053
SLC9A8	8685
GKN1	8065
STX8	3707
SLC2A1	7354.5
KLK13	3634.5
EXTL2	6065
MYO6	5652
HIST1H2AE	6765
HSPA5	5513
ACADVL	5190
DHTKD1	4109
TUBAL3	4749
BTK	5277
HIRA	5876
TMEM5	8623
TPM2	8323
POMT1	4502
TIMELESS	5747
CELSR3	6709
YWHAQ	8769
ZNF202	7416
MSN	8405
NAALADL1	8746
PPP6C	3143.5
ELF2	3201.5
PMPCB	6205
HDAC9	7894
SKAP2	6444
MIER2	4428
TBC1D22A	3804
HPS4	4595
ERO1LB	3181
PGAP3	5611
ZNF468	6678
AHCYL2	3398
CC2D1A	4862
MAPRE3	3637
PDC	4448.5
ZFYVE16	7196
NAB2	6730
EXO1	4460.5
PEX11A	6198
ATP4A	8785
KIAA0930	7234
C21orf33	8718
FAH	3033
USP8	4190
MORC1	3046
BIK	3137
ATG12	6969
PIGL	7215
SAFB2	6319.5
NDUFB6	4430
SLC6A3	5272
F13A1	5537
FRS2	7257
AFF2	8069
TIMM8B	5046
HPCAL1	5520
PIK3R2	8511
AMFR	8282
RHOBTB1	3610
ACE	3415
LUZP1	3547.5
H2AFV	7292
SST	5342
RNPS1	3906
MDM2	5586
NOC2L	4645
FAM46C	5713
CDH3	5206
UTS2	4683
KCNJ10	6234
PARP2	7877
FOXE3	5410.5
SP140	4823
POM121L2	3074
ACVR2B	5636
C18orf25	7454
LATS1	4622
TBC1D17	5430
LAMP2	8613
RAG1	3752
NAPA	7772
DLG5	5293
DPPA4	7540.5
MYO1B	5782
CSF1	4335
ATP7A	8466.5
TMEM185B	8577
EMCN	4667
CACNG4	6368
SPG7	5006.5
PIK3R4	8242.5
PSKH1	5486
NUP88	7372
DPYSL4	4125
GABBR1	7141
GRM3	3259
HPS6	5290
NDUFS1	5560.5
U2AF2	6012
SATB1	6509
ACTL7A	7455
YIPF4	7739
RIN1	6927
E2F4	8505
GLRX5	4515
CCL16	7253.5
MYCL1	3022
PROZ	5008
GPR1	8749
CHRNA4	3452.5
ZNF197	8850
CHTOP	6328
MKRN1	6797
RNF17	4220
WDR61	5925
GTF2IRD1	6139
ZKSCAN1	3365
MCF2	4301
CDH1	4604
BEST2	5195
RBM15B	3805.5
LIPE	4438
GSTM4	6202
DMXL1	3448
x
	deptropine
FAM49A	5651
NAA35	7509
GZMM	3591
TBL2	4490
SPN	6176.5
KLHL9	3627
VPS33A	7504
ZNF250	6342
SMG7	6293
DERL2	7069
ZNF593	7032
TGFB3	4353
SHANK2	5418
FOXN1	8299
B3GALT1	8131
ALG13	5258
KCNAB2	4004.5
CLEC7A	5438
AP1G2	3079
LRRC41	5516.5
MUM1	7743
DDX25	4954
NAA38	6710.5
PCDHA6	3294
NDE1	6878
KMO	5344.5
SIGLEC6	7463.5
PPP3CC	8572.5
AP4S1	7257
LAMA2	6709
PRRG1	6270
MC4R	4643
UBE4B	7942
SGPL1	6097
CYP39A1	4736
ALOXE3	4559
CIDEC	8165
CST4	8774
RAPSN	3066
ITGA4	6904
NUFIP1	3374
RAB11FIP3	6679
PPFIA3	5718
LRRC19	7203
STAG1	6492
PPCDC	8801
DCXR	6661
TAZ	7226
PRR5	4023
TMCO3	8731
ROR1	6382
RAB11FIP5	8273
CXorf57	3141
GNA15	7631
EPHB6	5702.5
RB1	6892
EHD4	7764
CD177	3171
EPCAM	4531
AVPR1B	6458
GRIK4	3722
ODC1	3962
TNNI1	3162
CORO2B	8718
UNC119	7650
SLN	3868
PAICS	5354.5
SDC1	7467
TRMT11	8709
C11orf80	6884
ALDH3A1	4686
PLAG1	4227
GPR107	3040
TCF4	3852
CEP164	6026
CBS	3435
TSPAN1	8196
SPPL2B	6247
ZXDC	4123
ADAM29	7227
