x
	(+)-chelidonine
KIAA0355	5759.5
TMX2	8602
CALR	7051
RASGRP2	6316
BCL11A	7921
KDR	5574
ANKLE2	7998
NOSIP	8822
TJAP1	4730.5
PTGER4P3	8818
MLEC	5004
C17orf90	7270
CA11	6446
MPHOSPH9	6762
HTR2C	3358.5
IMPDH2	3713
TICAM1	5909
PTPRCAP	3140
SERPINA10	7989
GLUL	7093.5
LRRN2	6660
PAX9	7418
CUL3	6087
SLC2A5	8465.5
GRB2	7449
P4HB	8747
PPAN	8422.5
CBX2	6322
PRSS3P3	4016
HTR1F	7931.5
EXTL3	5277
MAP3K10	7360
URB1	6297
MS4A2	4269
SLC22A14	3125
MACF1	7732
RBM34	4591
TLL2	4759
GTF2F1	8703
IDH2	5230.5
CXCR1	6006
DUSP6	7074
LIAS	4165
ZNF592	3770
MYBPC2	3322
HS3ST3B1	5820
PRIM2	3802
KRT9	4689
B4GALT6	8083
RAP1A	5834
PSG5	4474
MRPL13	5155
CPT2	6648
CYTH4	4327
COMT	4060
TF	6776
GBE1	3712
TJP1	7303
EPHB2	3982
RNF144A	5513
MLH3	6126
WIF1	4343
PLA2R1	3921.5
MYO16	3721
LMBR1L	8115
FAM5B	6722
LPAR4	3580
IRAK1	6535
PPM1A	5378
ZC2HC1A	4391
SPINK2	3400
CEP164	5612
TRAF1	8287
NRP1	7774
ASCL2	6662
KDELR2	4774
WBP5	4554
APOM	5025.5
MAP3K4	7599.5
APTX	7964
IFI16	6294
DAZAP2	7709
x
	isradipine
FCHO1	8304
GABRA3	3018
NUDT3	5253
MAGI2	4707
NBL1	7349
TTTY15	4219
ADRBK1	3306
HEPH	4051
DENND2D	8429.5
DNAJB9	7707
PRR15L	6688
SLC28A1	7254
BLVRB	8311
CYBB	7515
CD33	6452
TBL2	4945
CALU	7773
AGTPBP1	5269
ZIC1	5247
GPR135	6412
DNAH9	6072
DDX58	8581
MRPL24	3867
GPR4	5240.5
NUP50	5585
PDCL	8335
STAG3L1	5482
PRLR	4116
CACYBP	7660
TRRAP	6741
CD22	5377
SPTLC2	6222
NCAM1	7075
ASLP1	6550.5
RAB7A	7430
TG	5802
PHC3	5854
LSM7	7934
CISH	3127
FAM110B	8392
BAX	6669.5
PHLDB1	4759
YIPF2	5243
HSP90AA1	6335
ZNF136	4549
SIK3	8208
PPP1R15A	3349
CWH43	3046
CRISP1	3101
HDAC1	3901
AFF3	6330.5
FKTN	3994
CD79A	7278
PPARG	3439
KCTD2	8666
KIAA1462	5255
PCDH9	4823
KTN1	6315.5
CTTN	3324
SEC22B	8300.5
HNRPDL	7435
SLC16A2	5606
NT5DC2	7248
CLCN1	6136
DUSP2	4229
KCTD17	5428
LGR4	8056
RANBP10	6484
EIF5	7872
ACSM1	5173
PXMP4	5557
ALDH3A1	3712
TGFB2	5759
GCC1	6990.5
AKR1C4	8475
BMP5	5009
TOPBP1	6326
CLDN17	6638.5
LTA4H	8135
GPLD1	6417
TSPO2	3015
KBTBD4	7226.5
GDPD5	4618.5
ME2	6179.5
CHRNA6	8605
SEC61G	4829
GABPB1	4664
GLE1	4341.5
CRMP1	6716
LILRB4	6721
ITSN1	5787
OGG1	7878
AKAP6	4905.5
ZMYND8	6634
PYGB	3952
C11orf49	3293
TRAF3IP2	7812
MDFI	7810
TAS2R4	3976
PURG	5798
x
	ivermectin
RHBDD3	7690
HK2	4932
NECAP2	8574
AXIN1	4096
MMP1	3215
HIF1AN	7419
LHX6	5981.5
ST20	5283
SH2B1	6377
AOC3	8822.5
MIPEP	5765
SAYSD1	7922
SNN	4349
TSC1	7337
TRAV13-2	7784
MED4	6314
KAT2B	3814
C19orf57	6603
ZNF710	5483
NFASC	3101
ID4	7931
THPO	5304.5
TDRD1	6627
GRM8	4944.5
ZBTB7C	5578
VPRBP	5786
FOXE3	3908
IMPAD1	8570
EHD2	6583
DNAH9	6411
UGGT1	6752
BCL9	4595
IGLV3-25	3872.5
SPATA2	6751
TBC1D2B	5349
SHH	7226
MECP2	7837
PAEP	3805
EPB49	4173
TXNRD2	8499
PSPH	7703
OGG1	5872
TSPO	3352
PDCD11	5247
HMGN3	4632.5
SERPINB7	4055
COL1A1	7293
COX10	8632
NT5DC3	3032.5
ZNF747	3584
SH3BGR	4211
TFPI2	3088
ZNF821	7528
SLC3A2	5271.5
KCNMA1	3239
KCNK1	3851
STK11	8624
ABO	7688
SFMBT1	7628
DYNC1LI2	3212
KHDRBS1	3167.5
SIGLEC1	5187
LOX	4867
MRPL13	5077
SMEK2	7428
NKAIN1	3364
HUWE1	6801
UNC119B	5965
RPA3	3757
ITGB7	4197
CDCA4	5634
GRIA1	7586
CST7	5399
COPA	5488
YWHAZ	5731
GML	5406
RABAC1	5848
TUSC3	5772.5
MBNL1	5642
TWF1	7830
C18orf8	8215
GATM	5939
AVPR1A	4287
LRP3	7405
ZNF557	4063
C1orf50	6502
HNRNPR	8740
FN1	5241.5
ATP13A1	7850.5
HAP1	6351
PLEKHG6	3521
CKAP2	5094
BTN3A1	3161
PSMC5	8378
NEDD9	4312
ATP5G2P1	8027
PTRH2	6457.5
DUSP3	6525
AP1S2	7152.5
HOXD12	8268
x
	josamycin
FAM20B	6635.5
CRCT1	6248
ZNF302	4593
GCHFR	5485.5
MPHOSPH6	3248
TBX1	7626
SEPW1	8228
METAP2	4821
OTUB1	7100
PALB2	5733
GRSF1	4577
IRF5	7337
ACTR1A	5329
SAR1B	8324
GTPBP4	5630
AQR	6001
EIF3J	3215
SETDB1	3259
LMCD1	6026
RPE	3232
ORC5	6129
TMPRSS3	7301
IQSEC1	3573
GPRC5A	6407
FOXO4	5691
SHB	8709
WIZ	6880
NUDT4	6348
PTGIS	6573.5
ARHGEF7	3641
MAGEC2	4824
IGF1R	3365.5
GLG1	3970.5
SFTPB	4838
NSMCE4A	3536.5
ECT2	4546
HNRNPH2	7336
PWP1	4046
MRPL22	5597.5
LCP2	8031
TRIM13	4830
GSDMD	3843
TAOK2	4267
HADHB	5707
HNRPDL	6496
CDKN2D	6568
DOPEY2	6856
CASP2	3611
HNF1A	4538
C19orf73	6920
NID2	8589
GPATCH2	3239
NFRKB	7770
ZNF253	6563
RAP1GDS1	4752
GYPC	6932
HRASLS	5840
OLAH	8096
C10orf10	6550
PLCB4	3343
ALDH6A1	7475
GABBR2	6281
UMPS	3393
UPK1B	5543
MAPRE3	7829
CYP4B1	4444
COQ7	5422
C8orf39	3266
KCNJ15	6633
COBLL1	3822.5
CYBB	4957
HOXA11	7317
TRIM10	3463.5
VPS45	6008
USP22	7720
KCNMA1	8612
SOX5	7613
S100A9	4151
ALKBH4	6861
BARD1	4650
DBP	6278
BPESC1	6412
YAF2	8700
NCBP2	7605
VAMP7	6859
SLC39A7	3049
HIST1H2BE	4172
VAV3	7239
SLC25A46	7977
GSTO1	8058
UBAC1	5569
LST1	7919
KCNAB2	3809
SYNCRIP	4968
GABARAPL1	8355
BRCC3	4690
PAM	5445
CSNK1A1	6039
BGN	8062
RPS20P22	7776
x
	kaempferol
LST1	4555
CAMK2G	6748
FA2H	6180
HLF	7340
PDCD2	7669
ZBTB11	4834
FAM179B	3174
SNAPC4	7528
NOP16	7169
TCEAL1	3592
LSM14A	7135
SERPINA5	4441
C19orf6	4062
CLCN3	5952
NFIB	6203
KCNJ1	7206
IGF1	6494
TCF7	4981.5
PIK3C3	4166
KLK7	7886
IARS2	5334
PTPRM	6554
SNRPD1	5794
HIST3H3	8857
NARS	3426.5
TBC1D9B	4451
GADD45A	3356
MAOA	8466
BCAS4	7316
FADS2	3134
CFHR5	7832
RORA	6713
ECD	7072.5
MEF2BNB	8615
PVR	3861
BBIP1	7597.5
DAP3	7192
RNF39	5082.5
RAP2B	5854.5
ZKSCAN5	3708
SLC5A5	6510
PSMA5	3443
PNPO	3200
ERGIC2	8450.5
MUL1	5791
CCT4	3817
CYLD	8328
JUP	3518
ARL1	4117
ACBD3	4488
MBOAT7	6142
ANGEL1	4546
SUSD4	7456
F5	7351
DPYS	5651
NDUFA10	5001
NPTX2	8097
EIF3F	7422
PACRG	6765
POLR2B	4030
CRX	7942
MICAL1	8354
C1orf135	4849
FZD7	7233
ADAM17	4389
FZD6	8074
TRIM32	5351
TARS2	4976
CNOT4	5139
TTC31	5065
KCNB1	8172
STX8	5655
LRRTM4	5187
RGP1	7504
FAF2	6826.5
TPPP	7248
SMC3	5593
TRAF3IP3	6475.5
HRK	3812
TADA2A	8805
AMN	5981
PVT1	6166
RUNX1	6310
SUPT4H1	3529
MAP3K11	3126
F11R	6320.5
GTF2F1	5410
CEACAM7	3769.5
LIN7B	8670
RPS6KA5	8002
SEPT4	3184
GNPAT	7813
HGSNAT	7167
SLC2A3	5493
SUMO1	7324
EML2	3780
MRPL11	4808
TGFA	4145
HIST1H3G	5700
SMARCA2	7195
x
	kanamycin
MUS81	7424.5
GOLGB1	7012
TOP3A	5001
CBX1	4937
MUL1	7016.5
OGN	6221.5
CTNND1	7845
AGA	5746
CNOT2	3828
CACNA2D1	3723
OTUB2	6778
SLC6A2	6038.5
EIF4E	7579.5
RMI1	8176
SCAPER	4894
SOX12	4506.5
SHMT2	6108
SRI	8679
HRH3	3362
SNHG14	5238
OPCML	7409
MYL2	8023
ZRSR2	4783
PEX11A	8256.5
SLC25A24	8020
TUBA3C	6980.5
PGRMC2	7584
ABLIM3	3281
EMP3	5273.5
PRKRIP1	5688
PDE6D	6930
ZNF44	5391.5
RPL31	3910
ZNF180	5899
PABPC1	5124
LRPPRC	8330
TMEM177	5598
ALDOB	5494
RBBP6	4595
MAML3	7620
REPS2	3855
HBP1	4534
CWH43	5686
PPID	5382
OTC	5817
MYOM2	8488
TSPO2	5255.5
IGHV3-7	6097
ARL15	7843
SF3B2	5529
AMH	3632
MCL1	6498
DAGLA	8614
NACC2	4671
ACP2	3001
NOP14-AS1	8024
BTNL3	3180
GLT8D1	6718
PIK3CG	4655
TEX30	5174
HMGN4	8499.5
CACNB1	5937
TRAV9-2	7286
IARS	7524
CAT	8752
HOXB9	5107.5
ARTN	8833
COG7	6959
C10orf10	4111.5
FKBP1A	7953
FAM175B	7294
CEACAM1	4839
CALCA	6545.5
TMEM14A	6716.5
PUM2	6488
H2AFZ	5918
ICMT	8395
PRG3	5166
BEAN1	3170
TMPRSS3	5236
GLYR1	4730
ARHGEF1	6025
SLC36A1	4955
NEFL	3539
CCS	6873
TRAF4	5139
COG5	5087
CREB3L1	7374.5
CDX2	4879
C21orf33	4532
SNX11	6550
PCDHA6	5965.5
CARS	3764
PDE6A	6340
MPHOSPH10	6912.5
NGF	4792
MXI1	6763.5
FKBP11	3204
GATA4	5962
TRPC7	7397
x
	karakoline
SLC30A4	6099
OSBPL3	5037.5
PHB	7933
RAD51C	8265
TOB2	5171
C11orf73	6326
CGA	8188
KIAA0240	7405
CYP1B1	8254
MARC2	5595
HOXD13	8498
CRMP1	5506
PCDHA10	6919
S100A9	8828
SIL1	5011
TGFBR1	3397
IL26	4163
N4BP1	4508
ACTC1	5844
MAP3K12	4858.5
MLXIPL	5465
MAOA	6963
STK4	6413
BRAP	6241.5
HMGCR	4760
MARC1	7018
IL36A	7834
ZNF671	7055
WWTR1	6988
NTHL1	3276
TUSC2	3271
EIF1	6683
C4BPA	3362
SLITRK3	8168
SF3A2	7539
FAM129A	3721
TGS1	4367
CHRNA2	5399
SMARCE1P2	4107
DDX17	5269
PPAP2A	6580
SIGLEC8	5823
BCHE	6241.5
ACO1	3322
MYH3	7330
LXN	8001
NLGN4Y	6342
GPAA1	6129
C16orf62	5463
GOLIM4	7560
RREB1	4976
STX7	8592
HIRIP3	7587
LRRC19	8624
ZDHHC13	7074
FSHB	5047
RFX1	4635
MON1B	7421
ATP2C2	4852
SLC12A3	4478
COL4A5	3570
RRP1	3045.5
HEATR8	8824
SPCS3	6067
HNRNPUL2	4989
C17orf101	5097.5
STK32B	7398
SPG7	5867
KCNQ1DN	4611
PACS2	3152
TCAP	4312
FGF5	3478
LIMA1	5596
C8A	3646
GTPBP3	4224
NMI	8352
PRR3	8272
GANAB	7924
WISP1	4213
WDR26	6216
SNX4	3612
SLC25A12	8252.5
TRPV5	7859
INO80B	4072
HSD3B1	8746
EIF3L	8085
HIST1H4A	4856
ALS2CR8	4470.5
CHMP3	4585
CRNN	3604
ATP2B3	5032.5
MMP14	8665
TMPRSS6	3773
SERP1	4875
TMPO	3672
PIGN	7370
CDKL5	4040.5
DSTYK	5020.5
TYRP1	3224
CLCA2	6555
x
	kawain
KHSRP	7020.5
CAD	5016
IFIT5	7745
GGH	7573
M6PR	6692
GRIP1	3752
GUSB	5427.5
NIPSNAP1	8459
POLR2C	5074
NACAP1	6132
KAT7	6511
CASS4	5701.5
MATN2	7336
SPON1	3793
SIX5	8467
KIF5B	6567
C2orf83	3525
PEA15	7913.5
RAD21L1	4784
BRD4	5011
MUC5B	6706.5
CEP63	6888
BCL2L14	7540
SDHAF1	7678
MAPK13	3407
TRA2B	7606
COL21A1	5821
ATP6AP2	7349
SMAD5	7327
F10	7296.5
CNOT4	6123
PLEKHO2	6629
CTAG2	5634
MSRB2	7842
NDUFB6	3378
VASP	8043
GPR20	6209
FANCL	3593
SRSF2	7739
MATN1	5646
CDK5RAP1	8650
TIMP1	4176
TFB1M	6477
GJC2	7222
MED16	6723
C2orf54	3271
RPS6	5314
CCND2	8225
KMO	3960.5
AGR2	7642.5
SNAP23	8195
SMARCD1	8832
GLI1	7766
SRPK2	8817
EDNRA	4970
CD8B	5123
B4GALT6	7503.5
COX11	8307.5
PDE6H	4914
UBE4B	8381
ARHGAP24	3057
GRN	4837
MLF1IP	4245.5
PRKRIP1	8499
C5orf22	7855
STX1A	6362
NOX4	7383
KCTD17	5803
CC2D1A	6312
NKX3-1	4587
PKP4	6186
PIM1	6090
PSMC3IP	8518
PCDHGB6	7207
CNNM4	6382
SYDE1	7464
IRF1	5705
C3orf64	3204
KCNC4	4349.5
ANGPTL2	7559
XDH	8053
NPRL3	7329
GALNT8	8810
ATP5G3	4830
PTPN2	8012
MRS2	6307.5
ERN1	8654
SLC25A6	6322.5
AIM1	3817
SAMSN1	7304
NAMPT	4556
NTHL1	6040
UGT2B15	3062
ZMYM6	5606
ANXA2P2	3565
PTDSS1	6592
ACAT1	7122
PADI4	6514
ARFRP1	6677.5
SPA17	7497
x
	ketanserin
PDCD10	5328
SPARC	3950.5
METTL1	7209
FBXO40	6986
PPA2	8066
PHF11	6461
RGS3	5772.5
DLGAP4	5401
MOCS1	4754
TM9SF3	3403
HEXIM1	5059
FAM124B	4849
UBE2NL	6885
SPINT2	8556
DLD	4250
TTI1	5199.5
ARHGAP32	3159
COL4A3	3904
PTPRG	8821
POLD3	4995
CTSE	6180
PRRC2B	3868
PEX7	8513.5
CABP1	4204
JARID2	4954
C8A	5572
SNX17	7301
C19orf10	8365
B4GALT1	5863
PROC	8140
ITGB4	6691
TIAL1	4150.5
GREB1	5262
CDH3	7817
SUCLG2	5693
PGM3	5160
PCDHGA1	3682
PTTG1	4841
SGCD	5209
SGPP1	8064
DLK2	6133
HTR7	5975
LONP1	4999
IKZF2	8287
FRAT2	3666
HMHA1	6455
GALNT6	7789
GRM2	4651.5
FBXO11	6717
RORA	6530
LCT	4926
NFKBIE	4536
AGPAT2	5199.5
FOXG1	4132
FAM86A	8681
KLK6	3448
TUFT1	7444
CDH7	6756
CCNA2	7566
GDAP1L1	5735
ZNF124	3717
B3GNT3	8028
TRIM25	3820
METTL17	3270
KRT4	7919
GSTP1	8780
ANXA3	8781
STAU2	5183.5
MTO1	3710
TRAPPC9	6022
CITED1	3642
INPP4B	8696.5
PDXK	4311
HPGD	6919
ACLY	3386
C19orf54	5821
AGBL3	6333
OCA2	5994
MALT1	8495
RBM34	4390.5
ARHGAP33	4312
CLTCL1	4970
ASPH	8696.5
CLCC1	8108
FUS	8791
LIPE	5002
CASP10	4450
BTG3	4367
EIF3A	7458
RAB2A	7955
ZNF214	3326
PCDHA5	7452
IGSF9B	4977
LAMP2	6465
NADK	7096
PRKCSH	4416
TNK1	4559
SCRG1	7584
CNKSR2	7812.5
TMOD1	5901
x
	ketoconazole
RPS3	5676
BAIAP3	7283
EIF4A1	3444
C10orf95	4144
RAD51	6805
TAL1	6185.5
AQR	4637
EXOC7	5170
CD72	7614
NEK9	4875.5
SMAD7	4041
SHC2	5236
STARD7	4214
PGAM2	5970.5
MAP2K3	4622
DOCK9	8856
PSME4	7394
IL6ST	8292
RUNDC3A	3804
BCAS1	4447
MLLT3	3338
BACE1	4872
NUP153	5449
MAF	6410
SCCPDH	5097
TCF3	5045
FNDC4	6834
FHL1	4167
PRPS1L1	5592
DZIP3	4301
MDN1	8327
TMEM144	6315
FAM163A	5440.5
PDZD3	7454
AKAP12	3273
DEFB126	3821
MKI67	7846
SLC7A4	8500
RALGAPB	7923.5
GORASP2	5826
ATP8A2	4495
RAB20	6795
USP16	3324
SYNE1	3805
BMP3	6824
KPNA1	8127
ANXA2P3	3722
RASAL2	3279
ITGBL1	6291
CDKN2D	3981
PLA2G1B	8164
FHP1	6121
GALNT12	3957
ANK3	7151
IARS	6884
GRK6	6039
LONP1	7343
CALCA	4966
ZNF468	4642
C1orf63	6912
NPC2	5423
PPIA	8690
CSDE1	4099
TNFAIP2	4105
PHTF2	7138
F7	5326
BTG4	8066
IL24	7455
LAPTM4A	3118
ANGEL1	6326
RPN2	5899
ZKSCAN4	4713
FRMD4B	5887
RAP1A	7896
FOXN2	4957
NOSIP	3407
MUC6	4466
HIST1H4L	3846.5
GDPD2	6802
SLAMF8	7342
TNNT1	4313
SENP3	6714.5
HTR7	6893
SNHG14	3392
JUP	3491
MBL1P	5107
ATP2B2	3124
SNRNP35	3126
DUSP12	3592
HES1	6523
TSPAN1	3733
HMGCL	3328
SERPINA6	4215
CSRP2	7440
DVL3	6407
ARFGAP3	5458
KNTC1	7854
TOPBP1	5183
CENPT	8545
MVK	5192
x
	ketoprofen
USP7	5519
HFE	5638
ATG12	5900.5
ENTPD7	4322
VAPB	8574
RDH16	8450
PRSS12	3692
GZMH	3799
FAM134A	4759
MYT1L	6333
SLC25A38	8170
YIF1A	8410
DMP1	3195
PDHA2	8372
FAM102A	8228
ENO3	8803
ZIC3	7732
MYO1D	7283.5
AMFR	4800
ADM	8364
SIGIRR	5911
CNGB3	4492
REG1P	5923.5
ZNF268	7834
MLH1	8459
IL4R	8478
SMARCA2	4517
CTNNBL1	4563.5
NT5C	6545
PARVA	3097.5
SCPEP1	3916
ODZ4	3180.5
GDF11	8399
MCOLN1	4498
TPP1	8612
GTF2E1	4662
PLEKHF2	8261
RHOT2	7583.5
NLK	6555
NHLH1	3687
PDK3	6934
STK10	5683
SPINK5	7729
PA2G4	3234
WNT16	5305
MYL6	8721
RAB40C	4645
FGFR2	4085
TRAK2	8042.5
TRPM8	8506
COMT	7367
SETD1B	5926
LIMK1	3102
CKAP2	8641
NDOR1	5631
SOX10	4049.5
C1orf109	5796
HOMER2	3711
NUDT9	7850
ANGEL2	5038
GAMT	5620
TMF1	3345
RANGRF	6041
TUBB2A	3303
TRA2A	4707
EFR3A	7494
PRSS3P3	5272
CHPF	6217
CHD3	3044
RNF208	6420
HLA-DRB1	6546
RAB38	3418
TTK	7580
SLC17A4	7976
PPP1R12A	4110
SRPR	5545
OGFR	5703
PTBP1	7055
LPGAT1	3149
WSCD1	8653
GLUD1	7198
HABP4	4638
SPG21	7784
XPNPEP2	5746
TFPI2	5256
KIAA0513	5411
DRG2	6185
NEIL3	8072
CLIC5	6227
KIF5C	5880
ZNF391	7714
EPPK1	6883
HSD3BP2	4918
FLT4	4490
CEACAM1	3038
CHMP2B	5733
BAI1	4652
SNCG	8028
TTLL4	7484.5
VCAN	3103
x
	ketorolac
MKL1	6316
LINC00094	7456
MRPL22	8205
SRGAP3	4402
IL1RL1	5805
TTC30A	8699
RARRES2	6264
SMARCA5	8320
YWHAE	5051
SLC6A8	7408
SREBF2	6817
CYTH1	4467.5
RNGTT	7109
CEP57	5726
RPS29	7615
C8A	5816
KIAA0100	7144
UBXN7	6861
ZIC1	3146
HSPA13	8757
LTB4R	4086
PPM1H	5817
METTL8	5351
NCK2	7490
MARC2	6894.5
HGFAC	3743
DUSP5	4072
CALHM2	5765
MAPK8IP2	6076
USP9X	5275
CRHR1	3216
CTSB	7483
HNRNPR	6352
SOX9	5701.5
ACTR2	3187
ZCWPW1	8147
AHNAK2	3779
PCDHA6	6348
SPINT2	3691
ZNF551	6517
DTNB	5184
AKAP10	4886
GDF15	5703
SLC19A3	4249
TRPC7	8481
NPC2	4124
RPS3	6505
KAT7	3551
LTK	5295
WNT6	6594
FGF1	6870.5
PLCE1	3238
TIMM44	6268
ATP5SL	6422.5
SPG7	3040
USH1C	6398
TCL1A	3815
KLF4	4667
NRL	3855
CNGA3	3974
PTPRM	8586
SLC4A7	7602
MAOB	5197
MAP2K5	6408
SH3BGRL	4257
MYL5	3276
CRYGD	7094
GPI	8701
DNAI2	3307
RNF219	4436.5
FOXB1	6466.5
RETN	6808
PTTG3P	8711
BTN3A1	5613
CAND1	4811
SIK2	3173
BNIP3	3389
TRIM33	6170
CDC42BPB	6068
CCL16	6850
SPAG6	5962
CAV2	7383
DDX60	3674
CACNB3	6191
MC2R	7479.5
CCR6	3624
SLC25A21	3711
TRNAU1AP	3737
VRK3	8619
CA1	5174
IL6	5298
GRIN2D	7007
PRPF3	4801
RDX	8243
HPS5	3468
PKNOX1	5902
IPO7	5720
HNRNPH3	3806
PACSIN1	7141
CMAHP	6828
x
	ketotifen
C9orf116	6014
C6orf108	4498
RUFY1	8670
METTL16	6322
TWSG1	7119
MTMR3	6028
PNPLA6	7323
HOXD3	8470
ARAF	5962
HECW1	5373
C17orf70	5429
FAR2	7377
PGAP2	8359
LYN	6980
SNED1	8166
CD164	5801
TGOLN2	7976
RGS6	5728
MED12	3901
TBX4	5665
SRSF2	5398
C16orf70	6889
C14orf79	7307
NEIL1	8506
MS4A6A	8799
LIG3	7242
ALDH4A1	7301
LY6H	6808
HGD	7063
GYPB	3801
TMEM176B	8427
ERGIC3	3073
RAB38	3076
NDUFAF3	5071
ABI1	3705.5
CNTRL	8697
NHLH2	5497
TMOD2	3129
TADA3	5140
ARPC4	5185
ITGB6	6660
MYBL1	7839
OR12D3	6468
KIAA0226	4399
ARNTL	3435.5
KLK10	7149
GRID2	4665
GNG11	6409
TMPRSS15	3484.5
PKP2	8043
RRM1	4892.5
APBB1IP	5380.5
SUV39H2	3122
WDR62	5827
SRMP1	4877
RUNX2	8406
F8	3178
SRRM2	8382
RORA	6971
GBA3	3978
OSBPL8	5400.5
EBNA1BP2	5646
TRMT1	6466
SRSF11	7980
IRGQ	7361.5
FOXP3	6763
FRMD4B	6801
MAPK8IP3	6554
CXCL3	3160
TNP1	6603
PRKCZ	3980
RMND5A	4557
TCEB1	4952
TBL2	5023
APLNR	7445
FDFT1	3454
SPSB1	4130
LMNA	6773
FBRS	7866
HDAC2	4325
LEPR	6157
HIST1H4C	5835.5
CHEK2	8716
COX7A2	5560
ENO1	4496
KIAA0947	8476
COPS7A	7171
ZFR2	3298
DVL2	7133
API5	5551
AP3B1	8666
WDR60	7613
CTBS	5296
PEX5	7842
POLR2B	7286
ZNF259	8285
ITSN2	7685
LAMA4	6325.5
RAD1	3399
IL26	6369
x
	khellin
SOS2	3526
BCL2L10	6258
PAK4	7367
SPRY1	4566
ELF1	3161.5
EPS15	8383
EI24	6029.5
PDGFRL	4023
COX10	5807
MS4A5	7670.5
PCSK6	5776
CHRD	6805
RPS6KB2	3788.5
SSX2IP	3531
HOXC4	3639
WBSCR22	3547
GCNT2	5151.5
MT1G	8536
NUP88	8156
CCDC40	7648
AKT3	7445
MAPT	5712
NFX1	4534
ALG5	8416
JTB	7509
BRF2	8287
KCNJ16	7493
TRPC4AP	5289.5
XRCC4	6595
THBS1	3504
F11R	3109
RAD17	7134
MEX3D	6640
GSK3A	3751
ENC1	5389
VPS13B	6108
EIF2S1	4752
PPDPF	7048
HNRNPL	3330
EHMT1	3227
BIRC5	4425
PUS1	3818
GBAP1	4809
HPCAL4	7118
HYDIN	7884
HRH3	7557
HLA-DOA	4559
TCEAL2	8787
MN1	5526
GAS8	8051
RIPK1	8286
GCC2	4348
SLC22A1	5487.5
DLK1	6641
TRAK1	3126
EFNA1	5128
PPID	4874
RAB40B	4729
TRIM14	4412
EPM2A	8790
ARIH2	3483
TSKS	7561
FBXO41	8055.5
NYNRIN	8708
IRAK1	3383
AIM1L	8430
ARTN	5126.5
CYB5R1	5175
TOMM40	3623
SRR	5394.5
IL5RA	7364
COBLL1	8077
RHBDD3	8078
TOPORS	7348
UBQLN3	5909.5
EXT2	5730
CDH16	7478
SLC18A3	5621
FDXR	5743
PLEK	5796.5
MRPL4	3076
ANXA7	4080
PLXND1	5616
GOLIM4	5384
KHK	4961
PRR14	5333
SPON1	3020
RASGRF1	8576
C1QTNF1	6673.5
GAL3ST4	4974
SIGLEC1	3390
COX6CP2	7968
BAZ2B	5587
NPEPPS	6112
DDX31	7868
TFAP2A	7619
SYTL2	5132
GALNT2	3339
PRDX6	6727
CAV2	7097
x
	kinetin
BAG5	8210
HIST1H4A	5276.5
MAN1A2	7996
LCMT2	5944
TRIT1	7268
PSMB9	8346
OSTF1	8288
C8orf51	3667
MYO5C	3804
FAM216A	3661
MMP25	3390
STMN2	6355
RC3H2	5115.5
OAZ1	6773.5
SLC17A7	3880
PHTF2	8441
CD52	5846
NEUROG3	5037
BBS9	8235
BID	5983
GRPR	3726
EIF3L	7695
ASXL1	4719
PPEF1	5054
PCSK2	4813
BARX1	3100
DUSP21	4568
NPAS2	3688
INTS5	3729
ANXA11	6376
PER1	7841
NRP1	4974.5
FGF8	7190
SCPEP1	5409
IGF1R	3963
NAA35	7690
RTF1	6555
ACTG1	6881
SELRC1	3818.5
KIAA0090	8680
MOK	8379
SERPINB6	7866
PSMB6	3877
MAP4K4	5883
GATA3	6297
PNN	5133
FAM13A	7622
KIF2C	8572
MID1IP1	8061
GZMH	3837
IL2	7005
PRLR	6877
NT5DC2	5130.5
PLCE1	6999
ARAP2	8378
LMO7	7101
LSS	4388
NUPL1	8478
HSD3B1	3733
NKX3-1	4934
SLC25A36	7925
TWF1	4537
PRIM2	6968
ETV7	3554
ABCD4	4561
UTP6	4782
MARCH5	5700
CAST	5252
SLC35D1	3052.5
KIAA0319	6571
CYP2J2	3370
GLO1	4379
TCEB3B	8356
SNTA1	7929
RIBC2	5758
C19orf21	7494
EXOC7	5165
SH3GLB2	8591
TUBGCP3	7363
KCNJ6	3153
CACNB4	3152
CD19	5665.5
AKAP6	6074
SST	8824
SAMSN1	8097
MAML3	8761
HDAC3	4309
LHX3	3608
VPS16	4086.5
FKTN	4122
KLF13	8851
NCOA6	6664
PSAT1	4098
SLC35C1	7872
GRIA3	5151
GJA8	5858
MRPL11	8402
CCDC33	7093
KRT10	8399
BLMH	4471
x
	labetalol
UBA2	6449
PPFIA1	4400
MTMR1	3546
GSTCD	3033
DCT	7014
SOX13	3074
SNRK	7748.5
RBM12B	3041
SOX14	8422
TGS1	4633
FBXO28	8012
CALM1	6210
GUSBP3	5398
GPD1L	3072
TBC1D30	7123
CLIC5	4156
MYBPC3	3315
TH1L	5964
PLEKHB1	4034.5
NPY5R	8038
B4GALT1	7708.5
COPG1	6140
MAPRE2	5823.5
GRIK5	5933
SNRPA	6868
NDRG3	4421
HLA-F	5764
ENTPD2	4746
NCALD	3888
TGDS	8344
DAB2	6245
ZNF180	6482
SUMO2	3291
TRIM21	7187
MAP9	7698
FXR1	7195
ATN1	5513
LDLR	5331
CFH	8102
SERPINE1	8143
NARG2	6372
TMCC2	8155
DPT	5437
MLLT3	6651
GEM	6007
JRK	5320
SGCB	3763
