x
	(+)-chelidonine
RNF39	50
EYA1	51
TMEM242	52
CXCL10	53
DNAL4	54
FOXD3	55
CRYGD	56
LPHN2	57
LRP5	58
PHLDA3	59
NOS3	60
ARNTL2	61
AQP8	62
IMPACT	63
SLC35C2	64
APLNR	65
ST18	66
WDR6	67
GTF2H3	68
C7orf23	69
SLC38A4	70
HDAC3	71
HOXB3	72
C3orf32	73
RRP9	74
WDR13	75
LIN7B	76
UPB1	77
PRKACG	78
TAS2R9	79
SSX1	80
ZNF548	81
PLCD1	82
AHCY	83
MAPK3	84
ZNF562	85
RUSC2	86
GTF2IRD1	87
ACSBG2	88
IBTK	89
PRPF18	90
CXCL13	91
OPRD1	92
ACOT11	93
NDUFB1	94
AGBL3	95
DDX10	96
CPA3	97
HTN1	98
RPL12P11	99
PTS	100
MBIP	101
TCP11	102
FCGR2B	103
CDR2L	104
COL16A1	105
CASZ1	106
FBXO34	107
NR1I3	108
NINJ1	109
PGK2	110
ELAC1	111
EIF2C3	112
TM9SF3	113
RGS2	114
CNGA3	115
GFPT2	116
CATSPERG	117
BANK1	118
GLRA2	119
TTLL12	120
GCLM	121
NLRX1	122
PID1	123
PDZRN4	124
OR7E24	125
PSMB7	126
PITPNB	127
OPRK1	128
CHST7	129
NEUROD4	130
RAX	131
NDUFB5	132
HMG20A	133
MRTO4	134
ALAS2	135
KRT34	136
HLA-J	137
TMEM184C	138
UBTD1	139
MATN4	140
TUFM	141
ZNF230	142
VAT1	143
PVALB	144
FMO6P	145
P2RX5	146
GOLT1B	147
C11orf48	148
NDUFAF4	149
ZNF552	150
CH25H	151
SP4	152
ACO2	153
CTRC	154
CGRRF1	155
PTGES2	156
IKZF5	157
SLC7A7	158
C1orf68	159
IGHV3-72	160
PGGT1B	161
MYL2	162
C1orf109	163
RPL11	164
RBM6	165
SRRM1	166
SNAI2	167
GPR126	168
ABCB7	169
NAALADL1	170
PFDN1	171
HIST1H3D	172
CHD1	173
LOXL1	174
HIST1H2BM	175
AP5S1	176
KEL	177
ECM1	178
CDH19	179
DUSP22	180
LGSN	181
SIX1	182
INCENP	183
UBBP1	184
MTMR11	185
MED28	186
NGLY1	187
DDX1	188
RAB8A	189
RAB3A	190
FBXL12	191
PHKG2	192
RGL1	193
APOC1	194
IL5	195
NEUROD2	196
TNF	197
BEGAIN	198
DPAGT1	199
CD81	200
x
	gefitinib
CCR3	1
CHD8	2
RABL5	3
TMA16	4
BAMBI	5
RPS6KA3	6
MSRB1	7
CACNA2D1	8
HNRNPM	9
RAPGEF1	10
NPM1P22	11
PRR5L	12
PCDHA3	13
EFNB1	14
VSX1	15
FAM118A	16
UMOD	17
LAMC3	18
ZNF253	19
RAD54L2	20
SPIB	21
SLC7A5	22
ZNF667	23
DAAM1	24
CNPY3	25
TUBB6	26
AMELY	27
ADRA2C	28
MFSD5	29
FKBP3	30
ACOT11	31
C1orf68	32
SENP7	33
EIF3L	34
LRIG2	35
ZNF217	36
MTL5	37
JOSD1	38
SPOCK1	39
SLC35F2	40
GALNT12	41
BRSK2	42
YWHAH	43
KCNK2	44
IGJ	45
TOB1	46
POLL	47
PNRC1	48
DHX16	49
TMEM187	50
UPP1	51
NEDD8	52
GUCA2A	53
ZNF271	54
UGGT1	55
SPON2	56
TFEC	57
MAP1LC3C	58
CST6	59
HSD17B4	60
CYBA	61
SEMA4D	62
CCNT1	63
MRPL11	64
FTH1P5	65
TAF6	66
CDH7	67
SPR	68
ZNF556	69
CAMLG	70
PWP2	71
DBH	72
PBLD	73
ATP5E	74
TAF5L	75
YARS2	76
C19orf53	77
PLEKHA2	78
COTL1	79
HNF4G	80
TMEM160	81
SERPINB10	82
LZTFL1	83
SLC17A9	84
SOX18	85
GRM4	86
SRRD	87
ZNF141	88
IGF2	89
S100A1	90
MRPL22	91
C5orf54	92
TEX2	93
S100B	94
SRRM1	95
CYB561D2	96
DOCK4	97
RAB8A	98
NPHS2	99
OSTF1	100
TST	101
C3orf36	102
FAM117A	103
ZNF674	104
KRT35	105
CCNL2	106
COL4A3BP	107
ECHDC1	108
GTF3C2	109
TSSC1	110
SLC4A3	111
FAM208B	112
DENND1C	113
HEXB	114
TMEM48	115
PELI1	116
MGST3	117
ST6GALNAC5	118
POMC	119
CCDC6	120
ECM1	121
UQCR11	122
MSMO1	123
OR2B6	124
KRT36	125
NMB	126
CDK5R2	127
MRPL15	128
HIGD1B	129
RABEPK	130
LRP10	131
FAM179B	132
GIT1	133
ARSE	134
PIGK	135
IFNAR1	136
PSMB7	137
KRT14	138
OR1A2	139
TXNRD1	140
MAP4K2	141
ATHL1	142
SERPINF2	143
UBA2	144
BMPR1B	145
MTHFD2	146
ZNF557	147
PPP1R26	148
FOXJ2	149
CAPN1	150
CD48	151
APOC4	152
SMO	153
ENO3	154
YBX2	155
NYX	156
DEFB1	157
IL33	158
CRYGC	159
IHH	160
MYBBP1A	161
ABCF1	162
ZNF571	163
MRPL39	164
C17orf85	165
CLDN8	166
MUS81	167
SH2D4A	168
POM121	169
SEMA7A	170
ZC2HC1A	171
SLC7A7	172
MCM6	173
CPEB3	174
LRRC40	175
PTS	176
PACSIN3	177
MAP2K6	178
NID2	179
EFHD2	180
HOMER2	181
FCN3	182
RPGRIP1L	183
ZBTB7B	184
XK	185
TMSB15B	186
C17orf108	187
PDZK1IP1	188
COX7BP1	189
ZNF518A	190
PPP1CA	191
EPB41L4B	192
LTN1	193
RPL39L	194
WBSCR22	195
BAI3	196
NPVF	197
CELA2B	198
CLCA1	199
TDP1	200
x
	geldanamycin
NECAP2	1
TDP2	2.5
DNAJB1	2.5
CST2	4
C16orf71	5
FBLN2	6
ETV3	7
RIT2	8
KCNK12	9
HYI	10
C19orf54	11
HSP90AB1	12
KCNJ13	13
PIP	14
MYO9A	15
MT1E	16
LIFR	17
BYSL	18
MEPCE	19
GAPDHS	20
PROZ	21
FAM193A	22
DNAJC13	23
DYRK3	24
HIST1H4I	25
CCL8	26
IL17RA	27
C2orf18	28
MPP1	29
SH2D3A	30
PCDHA3	31
ENY2	32
CNTN6	33
SDHB	34
CNN3	35
HERPUD1	36
TNR	37
WDR43	38
ZNF544	39
OAZ3	40
ADCYAP1R1	41
CYP2A13	42
THAP9	43
SEMA3E	44
TBXAS1	45
CCR10	46
VAV1	47
PPYR1	48
TECTA	49
ASIC4	50
DSPP	51
DDIT3	52
GSPT2	53
ATHL1	54
TLN1	55
CYTIP	56
CCPG1	57
TAF10	58
ECSIT	59
SV2C	60
HSP90B1	61
BIRC3	62
EIF5A	63
TMEM132A	64
PCDHA5	65
POM121	66
PNPLA3	67
C10orf28	68
YY1AP1	69
METRN	70
RAD9A	71
CATSPERB	72
GPHN	73
CALCOCO1	74
YPEL5	75
CCL13	76
FAM124B	77
SEMA3B	78
POMP	79
APOBEC3F	80
C1QTNF3	81
MKKS	82
ORM2	83
C22orf26	84
DOK5	85
EMILIN1	86
POU4F2	87
MRPS10	88
HLA-DPB1	89
MICB	90
LTF	91
C12orf39	92
DNAJB4	93
SLC6A9	94
KLHL23	95
MYBBP1A	96
OSBP	97
HTR3B	98
BCL2L2	99
PGD	100
SKAP1	101
CETN2	102
PITPNM3	103
DFFB	104
ALPPL2	105
CDT1	106
KRT33A	107
RNF185-AS1	108
PARN	109
GALNT12	110
FNBP4	111
RNF125	112
TRAF2	113
NSD1	114
PDIA6	115.5
ZNF780B	115.5
PLCG2	117
MFGE8	118
SEC24D	119
IGHV3-7	120
DCTN6	121
ACTL7B	122
ZNF32	123
KEL	124
CLSTN3	125
DDAH1	126
EGLN2	127
KLHL1	128
MAP4K2	129
VAX2	130
LINC00338	131
SACS	132
NDUFA4L2	133
TP53I3	134
SHH	135
SMPX	136
CREG1	137
KCNH1	138
BET1L	139
LHX1	140
SLC38A3	141
IPCEF1	142
ATP6AP1	143
CDK5RAP2	144
RPAP1	145
CLCA4	146
CDCA4	147
TM7SF2	148
GABRR1	149
NGB	150
WASF1	151
SEC31A	152
ZNF143	153
SV2A	154
DNAH7	155
ABCD2	156
TMEM185B	157
SLC28A2	158
KIF17	159
TIPRL	160
IL19	161
NMNAT2	162
UNC119	163
TRPC2	164
RGS20	165
MID2	166
ZNF271	167
ACACA	168
RNF2	169
BPI	170
DDX39A	171
ACOX1	172
CYTH2	173
ABCC8	174
PSTPIP2	175
MTERFD1	176
SP3	177
RPS9	178
SLC6A8	179
TLR3	180
KRT14	181
CES3	182
SEC24A	183
NPHS1	184
WDR25	185
HMHA1	186
OR2H1	187
MT1H	188
FBXO46	189
GNG4	190
IFNW1	191
UBA1	192
EXTL2	193
DIRAS3	194
ZNF675	195
DCC	196
BFSP1	197
ZNF16	198
SLC2A10	199
SYNGR3	200
x
	gelsemine
GMIP	1
FMO4	2
CHAT	3
OSBPL11	4
C2orf47	5
TMEM39A	6
GRB7	7
KIAA0087	8
MRPL42	9
SRPX	10
ACADM	11
MPHOSPH10	12
STK38	13
ALX1	14
ATPIF1	15
PROSER1	16
NIT1	17
S100A9	18
RPP30	19
BAP1	20
P2RY4	21
DPEP2	22
CSF3R	23
SCRN3	24
HSF2BP	25
ST8SIA1	26
IL1RL2	27
RINT1	28
GOLGA5	29
PSKH1	30
CD79B	31
ZBTB10	32
TRMT2A	33
SLC22A14	34
ANXA2P1	35
PALMD	36
ADRM1	37
SRRM1	38
MSH2	39
HOXD4	40
LALBA	41
SPR	42
PI15	43
BNIP2	44
PAX9	45
CTRC	46
PCDHGA10	47
SHANK1	48
PGS1	49
TNR	50
CNTFR	51
RPA2	52
CCNL1	53
PRKG2	54
EYA2	55
STX1A	56
FZD6	57
YIPF3	58
HIST1H2AL	59
ZNF215	60
SLC5A2	61
RABAC1	62
DLK2	63
YTHDF3	64
CHPF	65
LYPD3	66
MRPL48	67
IFIT2	68
ING2	69
IRX5	70
ITIH2	71
CLDN7	72
PPFIA2	73
DRP2	74
BCAP29	75
LRIF1	76
KIAA0232	77
PTGER2	78
ISCU	79
OLFML2A	80
FAM3C	81
HRC	82
DDRGK1	83
DNALI1	84
PITPNM1	85
PLA2G2A	86
PPP1R17	87
GUCY1A3	88
OLAH	89
ARHGEF18	90
TFEC	91
CAMK2N1	92
PDIA5	93
YOD1	94
SLC2A6	95
USP32	96
TRIM9	97
PLCG2	98
CHRNE	99
DTL	100
GFRA3	101
PMS1	102
MAGEB1	103
MMP20	104
CCBL1	105
SEC24C	106
SBNO1	107
UQCR10	108
CLCN5	109
APOC1	110
KIAA0319	111
DIP2A	112
UBXN6	113
BCCIP	114
ABCG5	115
RNF123	116
IGHV3-72	117
FGF21	118
NTF3	119
TG	120
HTT	121
CES3	122
MXRA8	123
ATF7IP2	124
PTGES3	125
BAZ2B	126
CLSTN2	127
CYP11A1	128
KIFAP3	129
ACSBG2	130
GJA8	131
GKN1	132
SCML2	133
SERPINB5	134
EYA3	135
REG1B	136
BST2	137
MYL3	138
SRM	139
EPHA7	140
TASP1	141
C17orf70	142
GPN2	143
MYOD1	144
RASSF9	145
MMP1	146
RBBP5	147
UIMC1	148
CRYBG3	149
UBA6	150
PLIN2	151
SYNDIG1	152
KLF10	153
TDRD12	154
NDUFS3	155
YTHDF1	156
ARID5B	157
GABARAPL2	158
TEP1	159
FRMD4B	160
C9orf167	161
PXDC1	162
CXCL13	163
MAGEC2	164
ICT1	165
DZANK1	166
CLDN5	167
STMN1	168
AUTS2	169
GRK1	170
VN1R1	171
NAGPA	172
OBFC2B	173
MAPK4	174
CRY2	175
NECAP1	176
STATH	177
LYL1	178
KDM5D	179
ZNF557	180
TRDMT1	181
AMZ2	182
OMP	183
RXFP3	184
KAL1	185
PTPRH	186
NT5DC2	187
IRF2BP1	188
CD69	189
AKIP1	190
TNNC2	191
SLPI	192
MUC16	193
MAGED2	194
ENTPD3	195
DNMT1	196
MEAF6	197
IRF2	198
ECHDC1	199
LRRC47	200
x
	gemfibrozil
YARS2	1
LRIF1	2
OIP5	3
TRIP12	4
MTHFD1	5
C14orf166	6
SLC41A3	7
SPARCL1	8
SEC24B	9
THYN1	10
FHL3	11
C7orf43	12
TMEM143	13
INCENP	14
BCL2L10	15
ZDHHC14	16
SLC35F2	17
CCNO	18
CALB2	19
SGK3	20
AKAP8L	21
BCAP31	22
MED28	23
NEIL3	24
UBA6	25
FOXH1	26
DSC1	27
TRANK1	28
NAE1	29
CBS	30
RWDD2B	31
ZNF225	32
PARD6A	33
MAP4K2	34
PRDM14	35
MPP6	36
FAM188A	37
ITGB1BP3	38
LRRC40	39
NBEAL2	40
CCNL2	41
B3GALT1	42
HERC3	43
TM4SF5	44
CSTF2	45
MCTP2	46
GNAI1	47
LEPREL4	48
PBX3	49
SCGB1A1	50
EPB41L5	51
AFTPH	52
CTNNA3	53
RPL38	54
ZCCHC8	55
CDC42SE1	56
BTNL2	57
PAX9	58
PCBP3	59
PKIA	60
ELAC1	61
KCNA1	62
PAAF1	63
NACC2	64
CLEC16A	65
TOMM20	66
HPS6	67
PPP1R8	68
ADAMTS1	69
RBM34	70
ISCU	71
ALOX5AP	72
FBXO2	73
ZC3H11A	74
PBX2	75
CLTC	76
APOC3	77
NECAB3	78
COPG1	79
AP3B2	80
GMIP	81
C22orf31	82
DDX10	83
USP3	84
CLDN8	85
USP22	86
ROM1	87
LIG1	88
C14orf102	89
A2M	90
MGAT4C	91
PPBPL2	92
FAM57A	93
PCTP	94
ART3	95
IL18BP	96
HOXA2	97
KCNC3	98
TACO1	99
COPS7B	100
SAYSD1	101
MRPS22	102
PPP2R5E	103
TRAP1	104
DKK1	105
SEC22A	106
CNTD2	107
RPL27AP	108
LCAT	109
CRYBG3	110
MRPL42	111
NFE2	112
STRN4	113
BCOR	114
MEX3C	115
ZNF124	116
MYH3	117
CABYR	118
PSMC4	119
HARS2	120
PPP2R2A	121
HERC1	122
FOXN1	123
OVOL3	124
DEPDC5	125
PQLC1	126
LHX5	127
S100B	128
FBXL4	129
GRM6	130
LINC00302	131
ZFP37	132
LIPC	133
PCDHGC3	134
MMP13	135
RNF115	136
CLIP2	137
KRTAP5-9	138
KLC1	139
RSL24D1	140
PGBD5	141
PAQR4	142
PLCL1	143
WT1-AS	144
TM4SF20	145
UNC13B	146
HOOK2	147
C1orf109	148
C1QL1	149
RABEPK	150
RGCC	151
SNRNP27	152
DDX39A	153
RNF170	154
LONP1	155
ARL2	156
FGF17	157
TNIP1	158
C20orf4	159
TRIB3	160
ADRM1	161
SCAMP2	162
HIST1H3B	163
KCNK7	164
KANSL3	165
POLA1	166
FAF1	167
ZNF234	168
POP1	169
RCAN2	170
SREK1	171
CMTM6	172
RAB32	173
SYNC	174
ARHGEF18	175
CXorf36	176
TXNDC3	177
ADIPOR2	178
EVI2B	179
TDP1	180
BET1	181
COLEC12	182
DSCAM	183
ZNF223	184
GP1BA	185
PECR	186
CDC7	187
NXN	188
ABHD8	189
NECAP2	190
IPP	191
ULK1	192
THAP3	193
GLI1	194
PRAME	195
LZTFL1	196
SURF2	197
CXCR1	198
TMPRSS6	199
TMEM208	200
x
	genistein
HMGB3	1
PARK7	2
SLCO1C1	3
SRPK3	4
RGS9	5
RPS6KC1	6
XPO1	7
ACTL7A	8
MARCH8	9
HCRTR2	10
GJA1	11
ITGAX	12
DNAJC1	13
TP73-AS1	14
TECTA	15
MED17	16
CCT8L2	17
DHX16	18
PRDM14	19
PUS1	20
BPGM	21
GRIN2D	22
NSUN7	23
FKBP5	24
MPP1	25
YWHAH	26
NUP85	27
EPN1	28
IL19	29
SAG	30
ART3	31
TM9SF3	32
ATP8B4	33
WDR43	34
DDX42	35
MAT2B	36
PSMB7	37
ASCL2	38
GALNT8	39
IGHV3-21	40
SGPP1	41
CDC23	42
NKG7	43
VWF	44
CSF2	45
HN1	46
WBSCR22	47
C17orf39	48
RNF2	49
IGFBP2	50
MDFI	51
HHAT	52
DHX40	53
MSC	54
FRMPD1	55
GTF2A2	56
GBAS	57
GTF2H2C	58
HOXB2	59
RETN	60
TGFBR1	61
MT1H	62
THAP11	63
CNKSR1	64
C15orf2	65
FOXO3	66
SLC2A6	67
CLK2	68
PLCG2	69
POLH	70
CHAF1B	71
ZBED4	72
ZNF223	73
CTGF	74
RPL22	75
ZC2HC1A	76
AZGP1	77
PSKH1	78
PROCR	79
HTR7P1	80
SARS	81
OGFOD1	82
NSD1	83
DCPS	84
MRPL19	85
ENTPD3	86
DGKE	87
TFB1M	88
PCNA	89
ZNF384	90
ACVR1	91
TTC23	92
C18orf8	93
SEMA3B	94
TM7SF4	95
MFHAS1	96
TUBGCP4	97
RIN2	98
TULP1	99
TBC1D1	100
DPY19L1	101
LRP2BP	102
HDAC7	103
CEBPB	104
IL26	105
ACTL7B	106
MAPK8IP1	107
TOM1L1	108
FHL5	109
PKDREJ	110
THAP1	111
TRPM1	112
RPL27	113
TMEM214	114
TGIF1	115
ZNF264	116
NAT9	117
MYBPH	118
MPZ	119
CTSL2	120
GOLGA8IP	121
GSTCD	122
LINC00342	123
SPIB	124
RSRC1	125
SIDT1	126
CCDC59	127
RPP38	128
TAS2R8	129
SMPX	130
S100A11P1	131
OVOL1	132
CYTIP	133
EIF3E	134
RNLS	135
SF3A3	136
HMGB1P12	137
ANXA3	138
ZNF117	139
BAAT	140
CCPG1	141
KIAA0247	142
MYL9	143
PTGFR	144
DYNC1H1	145
GPR25	146
TACR3	147
C14orf105	148
EFR3B	149
C6orf130	150
PHEX	151
GOT2P1	152
SPRY2	153
BTAF1	154
FAM208B	155
PVALB	156
ZHX2	157
KDM3A	158
OR7E14P	159
STAP2	160
RIBC2	161
MRPS18C	162
TBC1D12	163
GALR1	164
CLTC-IT1	165
GPR176	166
SCARA3	167
BARX2	168
DAAM2	169
RPL38	170
TNNT2	171
COMMD9	172
APOF	173
SEZ6L2	174
OR2F1	175
SGMS1	176
UBQLN2	177
SSFA2	178
CXCL3	179
CUL1	180
ZNF280A	181
CPSF7	182
REPS2	183
LATS1	184
EYA2	185
RAI2	186
SZT2	187
CD3G	188
EMX2	189
MPPED1	190
PAPD7	191
C16orf80	192
ZBTB39	193
PPP1CA	194
SNTG1	195
ENY2	196
MEF2BNB	197
SAR1B	198
CNKSR2	199
C4orf19	200
x
	gentamicin
TFEC	1
ARHGEF38	2
RAPSN	3
NELF	4
HMGCL	5
ZFC3H1	6
SPRR1B	7
CXCL11	8
ABCC8	9
C1GALT1	10
SULT1B1	11
MEN1	12
AP1B1	13
RWDD2A	14
PADI3	15
RWDD2B	16
PLBD1	17
REG3A	18
ZNF334	19
SCAMP5	20
RSRC1	21
SLC44A4	22
PTS	23
GPS1	24
ZNF117	25
PSME1	26
SLC6A7	27
ZBP1	28
FGD1	29
REXO2	30
GMIP	31
OR7A5	32
NT5DC2	33
AP3B2	34
TRAT1	35
PPP2R5E	36
BARD1	37
BIRC7	38
LYZ	39
CBR4	40
TDRD12	41
MS4A4A	42
SULT1E1	43
SLC12A5	44
CHRM2	45
ENDOU	46
NPC1	47
CDADC1	48
RNF130	49
TRIM28	50
ABHD5	51
DOCK2	52
STATH	53
KAT7	54
STK38	55
KIAA0232	56
LMNB1	57
TM7SF3	58
GLTPD1	59
LMTK2	60
LCMT2	61
FASTKD3	62
ANGPTL3	63
TUBB2A	64
ONECUT2	65
CD4	66
KCNJ10	67
TRAF1	68
CCL13	69
HDAC2	70
RNPEPL1	71
AMBN	72
ANKMY2	73
MFAP4	74
ACPP	75
RECK	76
FAM86A	77
HIST1H2BI	78
MYD88	79
MMP10	80
CRYAA	81
ENTPD7	82
MMADHC	83
FAM82B	84
ARID5B	85
AGMAT	86
GDNF	87
CHMP2A	88
CLCNKB	89
TAB1	90
NPTN	91
SLC28A1	92
DHX16	93
SUPT16H	94
FGF6	95
FILIP1L	96
CLDN14	97
HDHD1	98
PRDM12	99
SMG6	100
HSPBP1	101
CLK1	102
SSTR5	103
MGMT	104
CDKL3	105
ZCCHC8	106
COPS7B	107
LECT1	108
ENO2	109
CPN2	110
AMH	111
CAPN11	112
SCTR	113
TREH	114
PSMC4	115
HYOU1	116
MFSD7	117
PTPRN	118
SERPINA6	119
CLCN5	120
SCARF1	121
WIF1	122
OLAH	123
SLC8A2	124
TEP1	125
SEMG2	126
UCN	127
ATP5J	128
PIR	129
FOXM1	130
SLC26A4	131
ZSCAN16	132
KDM5C	133
LINC00474	134
CLDN17	135
SI	136
APBA1	137
NARG2	138
FAM155B	139
CGREF1	140
EPHB6	141
SCN9A	142
TECTA	143
C19orf80	144
SLC17A5	145
SLC22A14	146
LUM	147
SEMA3E	148
NYX	149
DAD1	150
CASP3	151
EN1	152
SSFA2	153
TK1	154
DTYMK	155
PTPRH	156
GEMIN6	157
APOL3	158
PGM1	159
F13A1	160
RRN3P1	161
COL19A1	162
INHA	163
MUC16	164
PEX26	165
NDE1	166
TRAPPC8	167
RNF32	168
PKIA	169
SIGLEC5	170
MRPL39	171
SLC5A2	172
CUX2	173
S100A6	174
TAS2R8	175
FBXO5	176
SDS	177
CNTFR	178
FAM206A	179
MAGEC3	180
CDH16	181
SMARCB1	182
CHRDL1	183
GOLGA8A	184
PDE6G	185
DPY19L1	186
FAM117A	187
SMG8	188
AATK	189
SFTPA2	190
KRT75	191
MLST8	192
EDA2R	193
HAND2	194
GTPBP8	195
CCDC92	196
SLITRK3	197
ZNF536	198
MED22	199
IGHV3-9	200
x
	gibberellic_acid
MYH9	1
CMPK1	2
GMIP	3
TGM1	4
ADAM21	5
SYNGR3	6
TNKS2	7
IFI30	8
C11orf71	9
CDKN2B	10
CMTM6	11
CXCL3	12
TRIM5	13
SNRPA	14
VPS72	15
TMEM2	16
MORC3	17
ECHS1	18
AP3S2	19
CCP110	20
TAS2R8	21
FZD3	22
NFE2	23
PEX2	24
SNX5	25
PLA2G2F	26
DYNC1LI1	27
TUBB2A	28
RNF141	29
PPT2	30
EFHD2	31
CFI	32
TBC1D19	33
SNRNP40	34
SNAPC5	35
TBR1	36
NMUR1	37
SOX21	38
RNASE1	39
ARSA	40
DNAJC17	41
ZBP1	42
BACE1	43
GPN1	44
CHMP3	45
SLC17A4	46
FMO6P	47
LIPC	48
MDM4	49
MCF2L-AS1	50
TUBA1A	51
GTF2H3	52
TMEM40	53
SPATS2	54
ZNF134	55
CROT	56
HAVCR1	57
PHF14	58
KIAA1797	59
PLBD1	60
SYNGR4	61
ASIC4	62
ACAD10	63
WWC3	64
DNAAF2	65
AHSA1	66
KLHL11	67
P2RX5	68
GRIP1	69
IL32	70
LINC00094	71
ALPK1	72
AP5S1	73
PAX9	74
GNB3	75
MTHFD2L	76
PRKY	77
HLX	78
SLC25A32	79
CAPNS1	80
IFRD2	81
VTCN1	82
ACVR2B	83
DHODH	84
SUPV3L1	85
C8orf55	86
MTIF2	87
BMP8B	88
SPP2	89
EIF4H	90
VNN2	91
C20orf4	92
IFNAR1	93
C15orf44	94
EYA2	95
TTLL1	96
PLA2G16	97
UPB1	98
CBLN1	99
MMP3	100
ZBTB24	101
NAT6	102
DCUN1D1	103
C1R	104
KRTAP1-3	105
RNASEH2B	106
DDX60	107
AGBL3	108
GDAP1	109
CASC5	110
PIWIL1	111
TACR3	112
SOWAHC	113
CLCA3P	114
UFSP2	115
ZFYVE16	116
COL6A3	117
SLC5A4	118
NHLH1	119
MATN4	120
SH3GLB2	121
MAGEB3	122
SCNN1B	123
WNT10B	124
NEUROG2	125
NARG2	126
FGF3	127
ALX1	128
SP4	129
CCDC28A	130
ZAP70	131
RAB3A	132
COL16A1	133
TRGV7	134
HOXB3	135
MED6	136
TAAR2	137
ZNF76	138
FLVCR2	139
BST1	140
CDK18	141
WDR70	142
DNAL4	143
AEBP1	144
APLNR	145
L1TD1	146
SGTA	147
ZNF8	148
OVGP1	149
BPI	150
SERPINB8	151
EGFL7	152
DAXX	153
ZNF264	154
TTLL7	155
CUTA	156
KRT9	157
MMP2	158
GP1BA	159
KRT37	160
GNPDA1	161
N4BP3	162
CRYBB1	163
ZFHX3	164
RPS24	165
SHCBP1L	166
FBXW4	167
LY96	168
RANBP6	169
EIF2AK3	170
VASP	171
FEZ1	172
C1QB	173
DHRS9	174
WLS	175
MMP12	176
UBE2W	177
OR5I1	178
CDC42BPB	179
SETD1A	180
ABCA12	181
RWDD2A	182
C8A	183
PCNAP3	184
POLI	185
BACH2	186
BAG3	187
TMPRSS11E	188
REG1B	189
MEA1	190
SLC6A16	191
CBR1	192
NDUFB11	193
DERL2	194
DIRAS3	195
OR1G1	196
KRI1	197
ZNF234	198
LEPRE1	199
USP21	200
x
	ginkgolide_A
BTBD3	1
METTL21D	2
TRPV4	3
PROX1	4
ASNSD1	5
MAP1LC3B	6
SLC19A2	7
RALGPS2	8
KCNQ1DN	9
SPTBN2	10
PMEPA1	11
EPCAM	12
ZIC4	13
ITIH5	14
SCAND1	15
CDC42BPB	16
KIAA1704	17
CBX4	18
SLC7A10	19
JMJD1C	20
KRTAP5-9	21
C1orf109	22
LINC00483	23
UAP1	24
FRMPD4	25
TBL1Y	26
KLHL25	27
SPIN2A	28
TMOD3	29
DHX29	30
STAU2	31
GRIA4	32
PARP1	33
SLC2A4RG	34
TSSC1	35
PGPEP1	36
RHOA	37
PLA2G16	38
GDAP1L1	39
ZBP1	40
MMP20	41
DDX46	42
TPSAB1	43
ASS1	44
SAP30BP	45
NDUFB3	46
SMR3A	47
FOLR1	48
PLA2G7	49
MANSC1	50
AKR1D1	51
CLOCK	52
MTTP	53
MMP17	54
GZMH	55
RNF138	56
TAS2R3	57
CAPNS1	58
ZNF682	59
KCND1	60
ALLC	61
HMX1	62
TMEM48	63
DPY19L4	64
HELLS	65
EFCAB6	66
ST8SIA1	67
IFT122	68
PCDHB13	69
CRADD	70
KCNC1	71
FRAT2	72
MCF2L2	73
FRK	74
ZNF117	75
SLC35B1	76
CST7	77
CLASP1	78
AFG3L2	79
IQCH	80
PAGE4	81
GIPC2	82
GLRX5	83
ELAC2	84
EIF4H	85
WNT7A	86
ADAMTS9	87
PPOX	88
TOR1AIP2	89
SOHLH2	90
A2M	91
BET1	92
SPATA1	93
LINS	94
CCIN	95
C22orf31	96
PTPRT	97
TIE1	98
GYPC	99
LINC00115	100
PHEX	101
GCNT3	102
IVL	103
NCSTN	104
ARHGAP15	105
HOXA6	106
TMEM214	107
CUTC	108
FCN2	109
KLF10	110
AFF4	111
TGFB1	112
PPWD1	113
SLC10A1	114
USH2A	115
C16orf70	116
CDR2	117
REXO4	118
CD151	119
GUSB	120
CYP2R1	121
PNMAL1	122
NPVF	123
TNFRSF14	124
COCH	125
PITPNM3	126
PTPRM	127
ASIP	128
ZXDA	129
KCTD3	130
APBB1	131
TUBGCP4	132
OR1A1	133
TPRKB	134
SLC27A6	135
KRT7	136
DPYSL2	137
RANGRF	138
GPM6A	139
PDHA2	140
C1QB	141
STX1A	142
F2RL2	143
DIAPH3	144
PSMC4	145
TUBA3C	146
NTRK1	147
LY75	148
INSRR	149
COX6CP2	150
FLVCR2	151
NARF	152
RAC3	153
INSM1	154
MXRA5	155
ARMCX4	156
TNK1	157
PI15	158
PHYHIP	159
GAGE1	160
TRAPPC11	161
EXOSC9	162
NIT1	163
PC	164
IFIT3	165
FGF7	166
CA3	167
SLC5A12	168
POFUT1	169
RANBP6	170
SPATA2L	171
LRRC36	172
MAP3K1	173
KLF15	174
IL18	175
CNR2	176
ADH7	177
ASCC1	178
ZNF695	179
SH3TC1	180
NCS1	181
ZFHX4	182
ETF1	183
ZNHIT1	184
SIRT2	185
OTC	186
SLC39A14	187
NPTN	188
CXCL1	189
P2RY4	190
GTPBP2	191
G6PC2	192
EFR3B	193
POLR2H	194
WNT4	195
PPP1CA	196
GABRA1	197
FZD6	198
RAF1	199
C5orf42	200
x
	glafenine
SYN1	1
RLF	2
GRIN2A	3
SDR39U1	4
CNGA1	5
MICB	6
ZC2HC1C	7
