x
	(+)-chelidonine
SIRPG	3089
MAN2B2	8769
LNPEP	6661
BAG6	8681
PRRX1	7695
HPS1	3050
MED31	8799
HOXA11	8083
SRP14	8002.5
x
	ifenprodil
CACNG1	3450.5
MAFF	5212
CRAT	6723.5
CSE1L	6399
CREB1	8274
PHLDA1	3941
TMEM231	3197
RPL13P5	8527
PYHIN1	8494
RALGPS2	5201
ALB	3965
SULT1E1	5028
STT3A	4842
STX6	4747.5
PROP1	8128
CEL	3638
MORF4L2	8284
FYN	5263
CRYGC	7907.5
SLC9A3R1	5375
TCF7L1	8607
IGHV3-72	8129
GAGE1	4726
RAMP2	7308
ZNF804A	5487
AZI2	4783
FAM49A	5104
COL5A2	4639
PVR	7988
PNISR	7560.5
HDDC2	7760
MATN3	5182
SSBP1	7903
EPN2	3482
LINC00302	8642.5
APEH	4503
RNF170	6949
ZC3H12A	8634
AMMECR1	4900
GUCY1A3	4125
PRR14L	4913
CYorf17	3656
DGCR5	6850
NUDT9	6079
MKI67	7152
RGS9	6156
DKK1	5570
CPT1A	7411
CAPN2	5612.5
HECW1	6378
x
	ifosfamide
IL16	8513
C2orf28	3169
RBMX2	3944
TNFSF15	8621
HIVEP2	6168
FIP1L1	5704
GRB7	3113
BACH1	6541
DNAJC24	7816
GTPBP4	5703
FSCN1	3422.5
MPZ	8441
GLRX2	3144
ADD3	8168
RIPK1	3733
RANBP10	5673
FUT9	7099.5
AANAT	3230
MYL10	7987
UQCR10	7138
SUGP1	4990.5
NOTCH4	7222
BRE	8590
C17orf63	5970
N4BP2L2-IT1	8185
CEP104	4160
OTUD3	7438
ZNF434	7287
RBPMS	4923
C11orf57	8681
GTPBP2	3752
ABCG1	4530
SEMA4A	5828.5
MRPL11	7022
CHEK1	6692
ACSM3	6513
HOXB9	6302
IL1RAPL1	4216
LRRC8B	8303.5
YY1AP1	4369.5
CREM	5668
COLEC12	6276
ATP1A1	6916
ABL2	8840
INSR	6374
CDA	7830
OAZ3	5555
CDH16	7066
SCAF4	5588
PFKFB4	5440.5
x
	ikarugamycin
CDKL5	3813
SERP1	7817
KCNJ15	7940.5
RASA1	4550
RBP4	8654
RBM14	6802
SLC25A17	6169.5
PCMT1	3881
ACOT7	3701
ALDH1A2	8261
IQGAP2	3969
DUSP21	6010
ARFIP2	5156.5
CCL11	3621
QTRT1	7692
CNGA3	5332
ARIH1	4031
PON2	7840
FAM50B	5775
RPS6KA1	6859
SAMM50	5087
CASP8AP2	7421
TRIM32	3512
PQLC1	7784.5
MID1	5059
RANBP3	5565
ATRNL1	6935
HTR3A	6801
OXSM	3503
DBC1	6712
SMC5	4960
KL	4014.5
PIGV	4927
RAD1	3247
CDC123	3446
SRSF11	7445
THG1L	7385
SIL1	3352
ECT2	6929
RPS21	8558
ACE2	4763
CXCL2	3498
LHFP	3166
RPL13	3463
IL9	8311
CSDE1	4456
SLC26A6	7979
TGIF1	6685
CMAS	4517
HAL	5901.5
x
	iloprost
SCNN1A	3777
CHMP2B	4609
YWHAB	3323
PRODH2	7924
SCN3B	6066
PPFIA1	7943
CUL4B	4030
FAF2	3616
VPS45	7807
ADCY6	8762
FAM190B	3898.5
VDAC3	3548
MAPKAPK5	3130
RAB2A	3072
TAPT1	4368
PDCD10	6355
PPP2R5A	4076
CDC42SE1	7478
ATG5	7984
MAPK3	4068
ANKRD12	3158
TRPC7	3565
HHLA2	5689
GYG2	3066
GJB3	6862
IFI16	6672.5
LGALS14	5871
MCM5	3888
PCDHB6	7749
NDST4	6747
PIP4K2A	8377
NASP	4684
C2CD3	3251.5
COPS4	7619
INPP5D	7529.5
KCNK7	5249
CTDSP2	5023.5
ACYP2	3309
BCL2L14	8682
DIDO1	6640
COMT	6735
GZMK	7431.5
ZIM2	3641
NR5A2	7627
MAP2K7	5671
TK2	6759
NPM1	5164
SLC22A8	6767
ADAMTS6	4898
KIAA0090	6308
x
	imatinib
HADHAP1	6350
OSBPL2	3990
REEP1	8294
IGHMBP2	4824
COLEC10	7048
NR1I2	8644
MAPRE3	4119.5
CCDC40	3949
CD1C	7771
NR3C1	7661
SUZ12	4134
B3GAT3	8701
NACA	3817
HCN2	8211
ZNF652	6543
ZNF14	8479
SLC5A12	8778
MAP3K1	7053
VRK3	8325
MLL	6112.5
LINC00341	3366.5
DPM2	6835
AMBRA1	8172
CD70	5376
IL1R1	6814
SERPINF1	4076
PACSIN2	4630
CACNG5	7308
KLHDC10	3159
SHBG	4111
CCNG1	8003
RBM19	7963.5
SLC22A2	8100
FRMPD4	5938
RFPL1	4461.5
CYB5R2	4984
UCHL5	7002
CNOT1	7578
BICD1	7954
OAZ1	3802
ACAT2	8599
PAF1	4636
RIBC2	8301.5
CCL17	8532
MYH8	5731
CASK	4705.5
NOVA1	5675
COL1A2	6189
APOBEC1	8499
CCL5	7718
x
	imidurea
IGHV5-78	8461.5
CLDN17	7697
NFYA	7031
SLC10A1	3254
CTNND1	7101
GH1	5179
PSMD4	5027
AKT2	3688.5
ZFC3H1	3637
SLC22A18AS	6934
PRKAG2	3683
KCNJ6	7667
OSBPL9	8784
TOMM34	6670
SIPA1L1	7398
ZWINT	4060
ATP6V1C1	3429
SIN3B	4210
WNK1	8445
MXD1	3363
PARVB	5608
C11orf30	8035
ATP5E	6506
CLEC7A	6245
HTATSF1	8570
ZKSCAN5	8248
APLP2	8587
SLIT3	4227
ZNF652	5850
GSPT1	4897
GRIA2	7053
WDYHV1	5988
EIF2AK2	8475
PTPRB	5457
SCNN1B	6407
KLK11	3352
ADH5	3965
RBFOX2	5555.5
NDUFB11	7306
PIK3IP1	8145
MLF2	3265.5
B3GNT1	3142
DSCAM	7495
GPR77	8059
TBC1D29	8386
SUPT6H	5474.5
FAM134B	4078
PDZRN4	4934
CCBL1	5686
GPR3	3005
x
	imipenem
TMPRSS15	6314
PDE1B	7493.5
CYFIP2	5623.5
SLC38A4	8403
M6PR	4226
CBX6	6587.5
MFSD9	3290
BAZ1B	5719
HCG9	6031
GPD2	4893
DUS4L	7446.5
TST	3606
ADH6	4690
OR1A1	6890
STX12	4715
SMG7	5264
ZNF250	3202
LSM14A	7923
MTMR4	8394
TARS2	4532
PCYT1B	5094
PLEKHO2	4647
KATNA1	4941
MYL12B	8166
TSPAN2	4857
NOC2L	6376
DEK	6708
DEXI	4405
MCTP2	7773
LINC00338	8069
COQ4	5234
NUAK2	6575
DGKB	5531.5
ITGBL1	3583
POGZ	6418
ELOVL1	7100
APBB2	7846
YLPM1	6914
ZNF257	5360
BLK	3103
PPP1R3D	5570
MAFF	5593
FOXN3	7953.5
VAMP2	4883
AGPAT3	6859
SUMO1	7274
RGS4	4256
LDHAL6B	7703
STX7	8815
SPARC	5352
x
	imipramine
ATXN10	8093
FZD10	6180
CXorf36	5238
RNF115	3721
ENO1	3329.5
DUSP8	4275.5
FKTN	3618
PAFAH2	7697.5
SNRPD1	7146
MTRR	7841
SIK2	5608
CXXC1	6528
ETFA	8740
ENPP1	6317
TRA2A	8836
FAM172A	3041
MYOZ2	5994
DHX32	3007
PRODH2	3705
ADAT1	8621
PHF8	4625
PTGS1	5929
FERMT1	8580
ACTG1	4594
EPS15P1	5862
INPP5J	4350
RFC4	6268
NT5DC2	6634
COL9A3	5639
SRPK2	3293
RPL31	6012
RAB14	5831
PPM1A	3495
ATP5J	8834
MYO15B	6638
MS4A1	7129.5
KAT6A	7516
CELA3A	4386
BCCIP	6851
PTGER1	4145
EFR3B	7700
WRNIP1	4742
DIDO1	6778
MBNL3	3383
DNAJC16	4862
PPIP5K1	3232
SNX3	5114
CDC42BPB	8544
PPFIA4	5397
GPR77	7423
x
	indapamide
FUBP3	7497
SOX3	4357
WHSC2	6115
TUBBP5	8328
AKAP1	7089.5
ZNF212	4910
TMOD2	7469
DNAJC4	7435.5
ATMIN	5557
CYR61	8849
WDR77	4659
FXYD5	5876
ANK2	5047
OGT	8124
RPA3	7531
SOD1	8329
ISCU	5496
XPC	4809
PSEN2	6275
R3HDM4	8482
MATR3	6193
DIP2C	8092
APOL5	8165
SFRP4	6957
SLC5A5	7640
SUMO2	8095
SLC24A2	3254
TWF1	6356
KIAA0146	6995
BANP	5189
SCAF11	3094.5
AGPAT3	5915
CEP63	7658
PAFAH1B1	8365
ASS1	5608
HIST1H2AE	4208
TTC35	6704
PES1	4897
ATF7IP	3792
NPM3	3914
CNKSR1	4774
NCAM2	8823.5
ENSA	8392
PDIA6	7514
COPB1	6265
G6PC3	6592
SUN1	5979
KHSRP	4703
SUPT6H	3047.5
JAK1	3948
x
	indometacin
WDFY3	6009
EPO	4653
HPS1	7468
CLCN7	4269
ABO	7169
LARS2	7733
C18orf8	5046
THBS4	7700
SLC7A11	6087
SFXN1	8657
DNAJC13	6699.5
SAP18	3177
CLDN16	5334
AARS	8236
RNF14	3105
EPB49	4122
TMEM39B	6119
SLC25A13	5855.5
TBX10	6354
GJC2	3637
ZNF136	3172
FLII	8706
PCYT1B	3989.5
TNFRSF25	6145
KLHL9	7478
SPINLW1	3416
CLNS1A	3805
NID2	5213
WWOX	8506
ELOVL6	7422
GRIA3	3338
PIEZO1	4557
TCL6	3815
ZNF667	7084
METTL7A	4985
TK2	8174.5
SFPQ	5578
IFNGR1	3189
MED1	4054.5
IGLV4-60	3132
CEP55	8781
MLLT10	8378
SF3B5	7079
MYNN	7300
ISG15	5539
TDRD7	7029.5
NR4A2	6495
PDGFRA	3521
ASH1L	7533
PBK	7269
x
	indoprofen
AHSA1	7106
ITGA7	8802
LIF	8267
PLEKHB1	4201
WIPF1	8055
TNS3	3448
EED	8368
SPPL2B	4127
SLA	6199
PRKAG2	4464.5
LIPF	6537
MACROD1	3885
EHMT2	4762
PTP4A2	4628
TNF	3577
CD40	6821
PPP1R12B	5935
MEGF9	8631.5
GPR124	5508
GABBR2	6974
CACNB3	8366
ORC4	4503
CTSA	6841
KHK	5249
COL4A6	4135
NBR1	3362
CRTAM	7445
FAM190B	3972
TRAV13-2	3782
TNFSF18	3843
TMEM106B	3644
ACAP1	8026
STC2	4818
PCGF3	8151
PAX4	3693
PAPOLA	5930
CALM3	7682
SOX2	3002
DPY19L4	7637
CHCHD7	3505
MAGEB1	3908
FGF12	4650
ISG20	8240
ATRNL1	3424
KANK1	5049
MPPE1	3282
DTL	7911
MT1F	5672.5
CDH5	4102
HIST1H2BF	5861
x
	iobenguane
HCFC1	4804.5
CDR2	5779
LY6H	8709
AFM	4549
FOXP3	3165.5
NUBPL	5716
C17orf101	7320
BAI1	8856
CCDC33	7015
PGPEP1	7140
C3orf27	4776
PIGF	7076
EXOC6B	7037
RGS5	6901
AQP8	6321
MAPK1	4765
SNED1	6728
DUSP3	6870.5
RAB11FIP2	5605
OLFML1	5558
TANK	6690
NTSR1	6361
PLXNA2	5318
LECT2	6085
ITM2A	6648
AVPR1A	5155
INPPL1	5080
RCHY1	4779
IQCH	5828
SLA	4704
ASS1	3038.5
H2AFY	4054
PPIL6	5625
PSG3	3670.5
FLG	6667.5
CD47	5054
RAC3	3998
HIP1R	4327
NECAB3	3102
H2AFX	5599
TDG	7560
MPHOSPH8	8596
TUBAL3	8111
LAMB3	4350
FUCA1	5240
PAH	3144
GDF2	7456
CCDC40	3005
BCL2L14	3120
HIF1A	3001
x
	iocetamic_acid
AP5Z1	8739
KLF3	8392
SLC5A4	7426
SOX17	8840.5
GBE1	3536
CELSR1	6607
CDKN2A	7433
KCNE2	6382
COL5A2	4839
DRG2	4486
ZNF236	5004
ZNF227	3823.5
HOXA11	5221
DBP	7350
VRTN	7718
PSMD5	6442
CXCL12	7740
AQP5	8830
GPR88	3933.5
CPNE3	4219
TLR6	5809
SLC35E2	3154
PRRC1	8741
GZMA	4847
MLST8	6131
DIS3	6409
VPS11	5403
GRIK1	3052
CRTAP	5177
HSPA9	7810
SLC16A5	7999
CSRP3	7797.5
SERPINB10	7677
WASF2	7328
MCFD2P1	6983
GLI2	7592
MPG	7895
HAVCR1	5672
FBXO31	5266.5
C6orf120	6012
LFNG	5323.5
WASL	6095.5
MLL2	3408
DPH5	3139.5
IPO7	7106
PFKFB1	8641
LLGL1	5967
C11orf30	3237
PNN	6144
IRF1	5117
x
	iodixanol
CREB3L2	6260
G6PC	4185
MAN1A1	5591
RHOBTB3	6736
CLCN1	5667
TFF2	4495
SUPT4H1	3505.5
MAP3K5	5649
WNT8B	8700
C5orf28	8091
SOD1	7145
HCCS	6278.5
KCNAB1	3283.5
STK24	8652
RPF1	8284
SNORD58C	3238
USPL1	3946
NDUFS5	7114
GDF5	6668.5
GPATCH8	5783
DBNDD1	8539
CDK5RAP3	5091
PAF1	6684
COX7A2L	6239
SDC1	7034
STAG2	6693
TIMM44	5948.5
PDHB	3608
EGFL6	7343
LEPR	7061
ALMS1	7147
ARMCX5	3693
P2RX2	4699
MACF1	6463
PEA15	6291
DAZAP1	5979
TAF4	4141
GRK6	4659
PCMTD2	3637
ELN	6171
WDR82	8553
GLUD1	5278
SIK2	8407
ABCB4	7846
FAM120A	5157
ACVR2B	4056.5
EFNB3	8221
VPRBP	6704.5
UBASH3A	3162.5
HIST1H2BM	5536
x
	iohexol
PRKAG2	5027
PRDX4	4432
PNPLA2	3295
GRIP1	7434.5
IL5RA	6730
TGFA	7803.5
GNG3	4509
EIF4E	3507
T	6568
TUBB4B	4951
FH	6287
SRSF4	8373
ATG12	7934
LILRA3	8859
CD82	5609
HBD	4088
STMN1	4759
UBR5	6017
WDR67	4823
SMARCA5	3922
NUP88	8244.5
TAAR3	3981
INO80B	8589
EPHB4	6725.5
MMP25	7069.5
SERPINE1	6770.5
MUC7	4682
CDC25A	4538
WISP2	7544.5
CELA3A	8054
FBXO41	5550
HTR2A	4311
AKAP1	5552
HGD	8771
IL17RA	8760
CKAP4	4097
SLC44A1	6478.5
NUP98	5251
EXOSC10	4583.5
FOXP3	4923
CPE	4472.5
TTC28	5417
NR5A1	7178
IL1RAPL1	5316.5
ATP6V0E1	7170
ATP9B	3104
RNF113A	4397
ZC3H12A	6384
CDR2	5268
PRKD1	3652
x
	ionomycin
SREBF1	7287
CYBRD1	5490
NCAPD3	3117
CWF19L1	7478
ZDHHC6	7873
PPP6R2	4763
ENAH	4964
PGPEP1	3064
OSGIN2	6754
PRPF3	7034
TRAF4	5015
GAST	4810
TBC1D17	4113
ADRB2	4630
TTC30A	5258
ZNF281	8746
SFRP1	7152
CARD10	5624.5
TTC39A	5727
PSPH	4802
MS4A3	7476
MYH10	8179
KANK1	5712
CD28	3249
TOX	4528
CAMTA2	7560
RFX7	7712
HYOU1	6867
OBSL1	8009
ZNF623	5467
SOX5P	8254
FXYD3	7308
NPTX1	5993.5
ADCY9	7292
WSB2	8095
PAPOLA	8308
PLCB1	5626
NAT10	7076
CST5	3411
NR2C1	6249
CYTIP	6763
TBX5	7801.5
TCP11	4033.5
GNB3	7213
NEMF	6344
CLEC1B	4454
PTPLA	3184
FADS2	7563
IL13RA1	5535
NOLC1	3346
x
	iopamidol
RPL35A	5405
PREPL	4305
PAIP1	3620
MRPL16	6137
RREB1	3340
RAB30	7152
UCP2	5052
NCOR1	3610
SPSB3	6010
TBK1	5327
TIMP2	8441
EIF3B	6638
USP18	7340.5
RPL18	3947
SETD2	7221
LONRF3	6282
FOXF1	5540
ZCCHC4	6761
CARM1	5049
ZBTB25	3966
GINS3	5340.5
CHCHD8	4834
TP53	6316
C1orf109	5292
FNDC3A	5812
FPGT	8688
CEP350	4902
STRADA	4260.5
ARSJ	6204
LIMK1	5121
COL10A1	7837.5
MECOM	6775
ULK1	4304
KCNQ2	6964
CYTL1	5602
KLF3	7183
IDS	3070
AGTR2	7456
ACTN3	5543
MAGEB1	6069
AK5	3120
HAL	4416.5
LINC00338	3635
FMNL1	5889.5
IL1B	7668
CCDC102B	6740
G6PC	7510
LILRA2	8073
CDC14B	7599.5
FAM49B	8134
x
	iopanoic_acid
SDCBP	5157
CA7	4157
MFSD12	4532
CELF1	6019
NEO1	3208
AQP4	3381
SRSF5	8539.5
CYFIP1	7807.5
CBX5	3329
TBC1D4	8658
A4GNT	3617
NUCB1	4275.5
CCDC22	7425
HOXB3	5259
SLPI	3640
SLA	5453
LAG3	4085
TCOF1	6215.5
CEP104	7656
UPF3B	3633
ZNF771	3577
BSDC1	4772
ITGA4	8682.5
C11orf24	4032
MTMR12	6820
ARNT2	4206
C1orf144	7051
FAM178A	4937
RASGRP3	4241
KLRD1	4120
DOCK6	5197
PEX2	7578
BCL7C	3379
LMO4	4474
KCTD15	4407
SPATA2	4904.5
PCOLCE2	3085.5
ANKRD7	6662
BAMBI	5064
WNT2	8737.5
ALDH6A1	3868
C8A	5168
MRPS14	5459.5
SNX15	7921
KTN1	7817
ITM2C	3291
WIPI2	5693.5
EPOR	7621
BECN1	5520.5
MRPS33	3523
x
	iopromide
RAP1GDS1	4548
HSP90B1	7820
CDKAL1	5132
DIRAS3	7528
CHRNA6	8400
RUNX2	8164
PGAM2	3058.5
KCTD7	8038
PLXNA1	5373
TNFSF18	5892
RNF41	6696.5
PTGS2	7506
WNT2B	8820.5
STIP1	8227
GEMIN2	5249
HYDIN	4510
PSTPIP1	8085
LYN	3625
KLHL25	7017
HAS2	3191
EIF3H	6299
CSNK1E	4386.5
YWHAQ	7250
SYNC	7764
DCT	8795
KIAA0947	6607
CTCF	4736
AP1B1	7996
NOC4L	8837
CSN3	7756
KCNJ2	8509
TEX14	4751
TIMP1	6388
RAI2	5926
VNN2	6258.5
MTMR8	6182
TXNIP	3147
GNAO1	6342
SLC6A12	7565
CTNNA1	6547
NPY6R	4291
IRF6	5578.5
LRP12	5062
SIGMAR1	8120
SLC16A7	3859
PSEN1	7062
CYP3A5	6981
CARD10	4263
PAFAH2	3273
CBX4	4887
x
	ioversol
EXD2	3368.5
EVX1	3166
GABARAPL2	7314
CENPQ	6848
BRPF1	5953.5
CEP68	7969.5
CHST1	4283
KCND2	5511
PSG6	3868
LMNA	7200
PBXIP1	7254
CLCA2	5437
TNNT3	5589.5
C14orf93	3462
KCNAB2	5007
CLDND1	4508
HELZ	4214
AKAP6	6959
DSC3	5804
KRT37	5452.5
PHLDB1	6630
SNX24	3457
KAT6B	8253
TCF4	5058
KIAA0368	8469.5
BACE2	5769
MTHFSD	8535
EML3	7931
BCAT1	4368
FGL1	3774
SART3	3358
PPP1R9A	6895
SYF2	6593.5
TALDO1	5968
TCN1	7607
PFN1	4034.5
CXXC1	5317
ATP5G2	7142.5
CACFD1	3428
MTO1	7116
C17orf101	8499
COL8A2	3190
MRPL28	5754
TNPO3	6887
TWF1	5861
OR10H3	3810
TBXA2R	3772
PPP1CB	4399
C4orf29	7650
LY6H	4883
x
	ioxaglic_acid
HIST1H2BB	4701
CIAPIN1	7084.5
ACOX3	7850
RPS28	7572
CCND2	5284
MLH3	4773
ACRV1	4130
PRAMEF12	8545
NUP50	5551
JOSD1	7386
GNAT2	4938
SPINT2	3464
SFRP4	7083
SLC13A3	7384
SREK1	5704
ID1	5500
PARP3	6742
ITGB1BP3	7736
WHSC1	5297
OLFM1	5309
MGST3	3967
AHCYL1	6355
GRN	6302
EDIL3	5766
PDAP1	5103
NDUFAF3	8420
SNCB	7994
FBP1	8139
MKRN1	5981
SALL2	4744
RNMT	8484
TSKU	6229
CNN1	6897
CASP2	5475.5
PDE4D	5575
SEMA4A	6194
TOLLIP	7914
AKAP8	6787
SLC39A9	7201
NEUROG2	7885
C8G	4994
DES	4389
FBXW11	6005
ADRA1D	4687
TRPC2	5136
ITIH1	4694
HTR5A	4501
PRDM10	4813
HLA-C	5363
ALB	7966
x
	ipratropium_bromide
SLC33A1	7415
MTMR10	8074
C5orf30	3316
ASCC2	5261
GNAI3	8669
IQGAP1	8357
MTMR3	5554
TRIP10	5800
CHD1L	8001
MMP19	5175
HOXB1	3598
CWH43	4288
SQLE	8483
CD79A	6005
KLRC4	6036
DPM2	3019
B4GALT1	3693
CCKAR	6298
THAP4	5220
SULT2B1	4757.5
PRAF2	6374
BNIP3	4362
LAMP3	5910
CYP2W1	6602
PALMD	6946
EYA1	7711
OSBP	7264
RPS21	3228
PLTP	4764
CCDC9	6360
PTPRM	5874
TSC22D4	5416
NEK9	7044
CAMK1D	5253
DMD	3250
ALPI	3650
TSPAN6	6392.5
MERTK	3439
TMX2	8531
LMBRD1	7410
TTC13	8406
CINP	6462
KRT8P12	8839
RPL5	6172
MTO1	8861
FAM172A	5842
TFEB	4416
KIAA0146	7413.5
SNAPC1	6372
CFLAR	6214
x
	iproniazid
HIPK3	4524
IGHV3-20	6709
IL6ST	4863
CDK20	6848
VCL	4865
PLXNB1	4337
PTPRU	5417
SNW1	7037
KRR1	3726
MYO6	3096
CUL4A	5801.5
ENOX1	6424
CA1	5197.5
PLCB3	8454
STAU2	6656
CLASP2	3375
NUAK1	7654.5
CST3	4464
RHOQ	4833
RPS4X	8643
PVR	6780
DNASE2	7882
FLNA	5545
COQ7	3029
ROS1	3975
UPB1	8512
JUNB	7190
NDUFA10	5194
ATG2A	5015
GRK6	8160
QSER1	4593
DAB1	4676
SLC9A8	6597
NR2C1	3031
KCNK7	7504
DDX56	7365
C15orf38	7445
NDUFA9	3079
IGFBP5	5290
RTN2	5999.5
OTOR	5500
ALDH1A2	7080
ANP32D	4975
DDN	3180
SRPK2	4132
SFPQ	5513
REG1P	3716.5
STMN3	3850
FAM110D	6971
HRH3	6610.5
x
	irinotecan
ARHGEF3	4285
CACNA1C	5707
FASLG	5494.5
HTN3	8140
CXCL1	3122
VPS13A	5970.5
RIMBP2	8314
SLC4A2	7397.5
FOXJ1	5523
CAPG	4104
ZCCHC14	8835
CAMP	6770
DNALI1	6775
ETV2	4109
HAMP	3089
MMP7	3688
MEAF6	3093
DGKI	3454
ARHGAP44	4820
CYP3A7	5089
RIF1	5623
GLI2	7168
ADK	5803
OSGEP	8394
GLRX3	7135
TMEM144	5832
TMEM5	4090
TANK	7483
STAT1	8229
STAT5A	3878.5
PTGS2	6140
SLC7A9	4971
PLXDC1	6170
FZD8	6540
FLT1	7322.5
YIPF4	3755
EXOSC7	7635
ANGEL2	7823.5
SAMD14	6832
TUBD1	7468
EFHC1	7384
RASSF7	3873
SAMSN1	8103
FMO3	4239
DIRAS2	4151
UCP2	5057
TPT1	7291
FAM198B	7772
CCBL2	7517
PAGE4	6946
x
	isocarboxazid
CA8	4953
SLC7A10	6748
OR2B6	8429
SECISBP2	6427
SLC35A2	7106.5
SEMA3G	8793
XYLT2	7661
PITPNC1	3601
TIMP3	4379
TJAP1	6205
YEATS2	5760
PTP4A1	5361
PHACTR1	5382
B4GALT3	8487
TMEM51	3274.5
LIMCH1	8618
AIPL1	5923.5
GTF2E1	8210
ITGB1BP3	6977
KCNK10	7597.5
B4GALT6	8474
HNMT	5409.5
PKM2	6069.5
MARCH6	3170.5
MYO19	5540
KLF6	6829
TM9SF2	4401
IL36A	8102
C3orf14	4768
BDNF	6541.5
FARS2	5041
OTUB1	5273
IMPACT	7041
UBXN7	6031
DLG4	4167
PAPOLA	3486
ANXA6	4774
IFNAR2	3471
ASGR1	3129
UBOX5	3253
CDC42BPB	6362
GML	5245
JAG2	8372
KLF5	3715
ACAA2	3704
GATA2	7220
DCT	6048
CREB1	3487
FAT1	6013.5
MAPKAPK2	6356
x
	isoconazole
TMEM2	3879
CSF2RA	3577
GYS2	5399
ZNF230	6350
BSN	3173
PRRG2	4985
VPS41	8859
BTN2A2	5755
FOXN1	5110
FSTL3	5846
DUSP6	6213
BCL11B	7044
TMOD2	5759
C18orf25	5002
SDCBP	5360
SNED1	3888
HRH3	3269.5
SUGP2	7954.5
SIRT4	8437
UCP3	5188.5
GLRX	8041.5
BCAR3	6488
RHBDF1	3732
TP53AIP1	4652
FBXW2	6106
DAPK3	3398.5
OR10H3	6964
MYBBP1A	7745
CCNI	5539.5
TCF3	6723
TOP1	8467
TSPAN4	5492
PDE1B	6472
ATPAF2	3291
ZNF185	3945
ATR	3647.5
EIF4EBP1	8463
PPP1R2P9	5965
FOXJ2	8089
DEAF1	5684
ZRSR2	6076
HBXIP	6829
IL27RA	6497
ZNF214	5057
SMPD2	3181
HSD17B2	6612
PDE5A	8374
LAMP2	4995
GMFG	6168
KCNMA1	6930
x
	isocorydine
GEMIN6	5019
HPGD	7806
CDR1	5893.5
SGK3	4024
TMED7	8659
ADIPOR1	8300
HCFC1	7895
GRK6	8660
NMBR	6348
TAX1BP1	4170
TRIM25	3600
TLR3	7813
CACNB1	4067
C1GALT1	4082
OR7E24	4357
ADSL	8700
LRRFIP1	7604
PPM1A	5531
RPS29	8023
RRP7A	6419.5
PGRMC2	6117
TRMT11	6316
TBC1D1	4559
EPB41L2	4018.5
ALMS1	7129
DCPS	7528
LAMB4	5111.5
ZC3H7B	5751.5
ZCCHC2	3847
WDR5B	3589
GNGT1	6479
TBX4	4673
WDR78	8820
RIT2	8183
EPAS1	4995
KIF13A	3740.5
GRIK5	8512
EPB42	8691
TARDBPP1	8006
KCNV1	8530.5
OR2C1	4986.5
IFI44	5214
INPP5K	7166
CLDN8	7526
ZNF771	5814
MCM7	7003.5
PPEF2	7660
RFC3	6739
MOAP1	7033.5
NCKIPSD	4264
x
	isoetarine
PSMC3IP	4350
SNW1	8689.5
ASXL1	6330
OVOL3	7350
OR7E24	8610
CFDP1	6626
SLC22A2	7016.5
C8orf39	4133
ZFC3H1	4101
LRP4	3490
ZNF174	6423
COMMD3	5115
MMP7	3603
SNX13	7229
GP2	3824
ATG12	7512
PGRMC1	8448
PLEKHB2	6586
CHERP	3619
PLEKHA5	7051
ARF6	7933
DDA1	4551
PPRC1	5932
ARFIP2	6701
RCOR1	8417
JMJD1C	6722
BPI	8244
HKDC1	3895
ADAMTSL3	8696
STAU1	4810
UBE2M	4201
AIMP2	7555
TCEB3B	4221
ELMO2	5537
TCF20	7142
ANKRD1	3986
CACNG2	6664.5
NCOA6	5693
CBX8	3406
PSD4	4750
LRRK1	7143
FAM134B	7034
FHL3	5904
SNCG	3456
CDC25C	5572
TNNT3	8660
ALDH4A1	6198
QRICH1	5323
YTHDC1	5988
ASNSD1	5917
x
	isoflupredone
EXT1	8504
ZNF148	3265
GSTA1	7401
HIVEP1	4088
RYK	3193
DSC2	6272
SLC35E1	5950
MINK1	6439
KTN1	4870.5
ZCCHC4	7436
POFUT2	8450
ITGB2	4367
RS1	7558
SAR1B	5937
MIA3	6239
OPTN	7889
ITGAE	6263
UBE3B	5367
MYOZ1	7726
HDC	6574
SCNN1A	8614
PALM	3307
DNAJA1	6064
OSBPL7	6532
SIGLEC5	8132
DLAT	3973
GCM1	8286
CLCN2	4640
PKMYT1	4417
MOCS1	7989
FUT6	7294
ALS2CR8	5951
IZUMO4	8152
OMD	7572
WASF3	7976
PFDN2	4214
NFKBIA	7314
HOXB3	6052
VEGFC	3689
AVIL	7215
NBR1	5830
PPP1R15A	5704
NCAPH	5904
SPOCK2	7032
ZNF783	3149
KCTD5	5953
NBEAL2	3492
SNX3	3219
TACC1	3466
PNRC1	4638
x
	isometheptene
RECQL5	6734
SLC35E1	3981
CCNJL	7495
TNNC1	5782
ICOSLG	8490
TAF7L	3756
LRBA	5902
FRYL	4463
SVIL	8296.5
INPP5D	6860
PSD3	4102
ANKRD55	6073
TBC1D8	5267
YIPF4	7241
CRYGB	8135
RGS11	7363
MATR3	5185
SMPDL3B	5712
SAFB2	6265
NACC2	6702
BRD7P3	8786
AIF1	7075
IL21R	8858
RFX7	7529
NDRG2	6880
HPS4	8658
PSAT1	8719
NOX1	7630
VSNL1	6131.5
TUBD1	3285.5
FKBP4	4345
BCORL1	6605
CA12	5412
KIF25-AS1	6903
ARHGEF5	3752
MRPS18C	8520
C10orf12	7045
CD47	5439
ASB8	8200.5
OR7E24	3533
SGSH	3877
ASIC4	3394
MOBP	8539
