x
	(+)-chelidonine
GLTPD1	33
WDR25	34
MCMBP	35
RNF167	36
GTPBP1	37
C19orf57	38
BDKRB2	39
SERPINA6	40
CD69	41
C6orf130	42
LAGE3	43
MYL12B	44
SLC17A5	45
SLAMF7	46
MCPH1	47
USP21	48
ABHD11	49
PDE6H	50
x
	menadione
NECAP2	1
GRAMD1C	2
SCN7A	3
S100A12	4
ELTD1	5
LHX1	6
PYCR1	7
UBTD1	8
NR4A2	9
OXA1L	10
CLTC-IT1	11
WRB	12
PDZD2	13
NANS	14
CES1P1	15
CST2	16
IL1RAPL2	17
HCRTR2	18
IGKV1D-8	19
ZPBP	20
MTMR11	21
KANSL1L	22
TCEB1P3	23
RAD9A	24
HAVCR1	25
SNAPC5	26
KCNK12	27
LGALS2	28
USP39	29
LIF	30
C14orf102	31
PGD	32
SCPEP1	33
MOCOS	34
DDX1	35
TDP2	36
RBM34	37
CFL1	38
MYO1D	39
CD244	40
VPS8	41
ENAH	42
IRF2BP1	43
ACOT8	44
LPGAT1	45
HSD17B2	46
NDUFAF4	47
DCBLD2	48
CALCOCO1	49
BCOR	50
x
	mepacrine
KCND2	1
CLSTN2	2
MORF4L2	3
ANXA2P1	4
CD244	5
OVOL1	6
DIRAS3	7
ITGB1BP3	8
MATK	9
TMEM134	10
LIN37	11
CRELD1	12
RPA3	13
HIGD1B	14
CLK1	15
IFNW1	16
KRT33A	17
ELTD1	18
RGR	19
ECD	20
LINC00574	21
DPYS	22
FCER1G	23
C21orf91	24
SEC61A1	25
CSN2	26
SCNN1B	27
NECAP1	28
IL37	29
C17orf108	30
DHRS11	31
MEST	32
ATP1B3	33
TDP2	34
TPTE	35
PTS	36
CLCN5	37
SV2B	38
CRYZL1	39
CELA2B	40
IL20RA	41
S1PR4	42
ZNF384	43
MOCS2	44
TNR	45
IGHV3-20	46
FTH1P5	47
FGG	48
CHEK2	49
ZBTB44	50
x
	mepenzolate_bromide
ZCCHC10	1
GCLM	2
CCDC121	3
SKA1	4
ZW10	5
CXCL6	6
MOCOS	7
ALX1	8
C12orf4	9
PPP2R2A	10
SEZ6L2	11
COX7A2L	12
LIMD1	13
TAF6	14
SPINK4	15
GRB7	16
PBK	17
TMEM40	18
SERINC1	19
LALBA	20
KRI1	21
MMP3	22
C22orf31	23
FBXL2	24
MGST3	25
MAP1LC3C	26
KRTAP5-8	27
CXXC4	28
C17orf70	29
NIPSNAP3B	30
OSTM1	31
ATP6V0B	32
DHCR24	33
RPL12P11	34
APEH	35
MGAT4A	36
TCN1	37
SERPINF1	38
MPP6	39
TRBV5-2	40
STMN3	41
ADRA2A	42
ST8SIA1	43
VPS72	44
MEIS1	45
IMPACT	46
HDAC7	47
KRTAP9-9	48
ZNF232	49
NIP7	50
x
	mephenesin
C2orf44	1
RAX	2
MAFB	3
MPP6	4
HOXC6	5
SIL1	6
MUC16	7
FOXJ1	8
CLCF1	9
NDUFS7	10
GGH	11
CXCL2	12
VAV1	13
TPSAB1	14
AIG1	15
HAND2	16
SPATS2L	17
EYA1	18
MYCT1	19
RLBP1	20
AMIGO2	21
DENND4B	22
ZNF280B	23
TMEM106B	24
TTC40	25
SLC6A7	26
FAM184A	27
ABCC8	28
PSG11	29
HMGN2P9	30
APBB1IP	31
GPR183	32
LLGL2	33
SULT1E1	34
RASSF1	35
NRIP3	36
KLF10	37
HTR1F	38
C14orf45	39
SSTR4	40
ARL4D	41
POR	42
RSAD1	43
ZNF155	44
UBL4A	45
PRDM5	46
RHOC	47
PELO	48
UNG	49
NRN1	50
x
	mephentermine
PRDM14	1
ASGR2	2
KRTAP5-9	3
STK38	4
SLCO1B1	5
GNRH2	6
KLC1	7
PLOD3	8
TAS2R10	9
LFNG	10
RECK	11
HSF4	12
ANKRD7	13
OBP2A	14
SLC35E2	15
MRPS28	16
OR1A1	17
KCTD3	18
VCPIP1	19
DKK4	20
TM4SF5	21
UGT2B17	22
NAT10	23
ATF7IP	24
CTSF	25
KRI1	26
FGL2	27
DBH	28
SMPDL3A	29
RAX	30
BORA	31
ZNF264	32
PHEX	33
CFL1	34
ZNF672	35
INTS6	36
MAN2B1	37
CAPRIN2	38
ZNF10	39
TNNT1	40
PRKAG1	41
GABRB1	42
WDR47	43
LY75	44
SLC1A6	45
CHRNB1	46
SOGA2	47
C9orf91	48
RNASET2	49
GLMN	50
x
	mephenytoin
G6PC2	1
TMSB10	2
IGHV1-2	3
KLF1	4
PRR5L	5
QSOX1	6
PAX9	7
TAGLN2	8
MYO1A	9
PLCL1	10
MELK	11
RNASE1	12
UFM1	13
HTN1	14
CTDP1	15
ARID3B	16
SENP7	17
UTP6	18
SMG8	19
KCNJ6	20
GFAP	21
PHLDA2	22
MRPL42	23
CECR5	24
MPPED1	25
NDUFA4L2	26
CXCL9	27
TGFBI	28
CD81	29
ACIN1	30
APBB1IP	31
UBE4A	32
LRP2	33
DPM3	34
ANXA3	35
TNFSF15	36
TLR2	37
ELTD1	38
RPL38	39
C11orf71	40
MYH1	41
PPM1E	42
JUP	43
YEATS2	44
OVOL3	45
TRPM4	46
MMADHC	47
ZNF423	48
FAM5C	49
TIMM10	50
x
	meprylcaine
LPAR6	1
AP3B2	2
UNC93A	3
NIT2	4
LAMC3	5
HOXA6	6
LSM2	7
APLP1	8
CXCL1	9
TGM1	10
SLC4A2	11
BMPR1B	12
ZNF215	13
TTC21B	14
KRI1	15
CHRNA2	16
CST8	17
ZNF37BP	18
NUP62CL	19
MAPK8IP1	20
MPHOSPH10	21
MAP9	22
ROR2	23
FGF6	24
CDK5R2	25
C3orf27	26
SLC35B1	27
WSB2	28
RUFY1	29
PARN	30
ZNF682	31
ATHL1	32
CPOX	33
HCG4	34
EIF2B1	35
IFNA1	36
APOBEC3A	37
MTHFD2	38
EIF3G	39
SH3GLB2	40
SSSCA1	41
IAPP	42
UAP1	43
KLF7	44
SIX1	45
GJB1	46
GGH	47
CRLF3	48
C4orf6	49
AMBP	50
x
	meptazinol
PEX2	1
DRD1	2
DHX58	3
SPTA1	4
GRIN2A	5
SH3GLB2	6
IMPA2	7
RPS6KC1	8
C19orf73	9
IGHV5-78	10
DNA2	11
ZXDA	12
SIL1	13
S100A14	14
CD79B	15
TM9SF2	16
LTF	17
MYO19	18
SYNGR3	19
CYP4F12	20
DPEP2	21
KRT14	22
KRT4	23
MCRS1	24
SLC6A1	25
MAN2B1	26
GC	27
SLC22A3	28
IKZF2	29
CD24P4	30
WLS	31
GSTCD	32
TAS2R10	33
S100A5	34
PRDX1	35
MAN2C1	36
DROSHA	37
RBM47	38
GHSR	39
ARHGEF17	40
RPA3	41
MMS19	42
PSMA3	43
MUS81	44
ZNF639	45
CRYAB	46
FLVCR2	47
POMC	48
ACVR2A	49
DFFB	50
x
	mepyramine
RAD21L1	1
DCP2	2
WDR77	3
AKIRIN1	4
KRT20	5
RNF125	6
WSB2	7
ICK	8
PRAF2	9
SLC2A10	10
DUS1L	11
IGJ	12
GALK1	13
MPZ	14
CTSD	15
CORO1C	16
KCNK2	17
USP16	18
GNB3	19
RCOR1	20
C1orf95	21
DNMBP	22
PCDH11X	23
CNPY3	24
RMI1	25
L2HGDH	26
LRP4	27
GZMA	28
TCF15	29
FZD8	30
ACAD8	31
KCND2	32
SEMA7A	33
COX7BP1	34
CYB5R1	35
SLC1A5	36
CIR1	37
CREB5	38
GADD45A	39
LRIF1	40
HNRNPH2	41
SYNGR2	42
DHX16	43
MRPS2	44
HNRNPAB	45
WNT16	46
MYH3	47
LIF	48
ZNF702P	49
ENTPD2	50
x
	merbromin
RAPSN	1
PDE6G	2
FOXJ1	3
GIMAP4	4
SPATS2L	5
NT5DC2	6
COL15A1	7
GRINA	8
PLA2G2A	9
BAMBI	10
OR1F2P	11
ANKMY2	12
CHMP2A	13
DPEP2	14
IRF2BP1	15
PLEKHH3	16
SH3BGRL3	17
PLIN1	18
SERPINA6	19
DECR2	20
PISD	21
TIMM10	22
HSPBP1	23
LFNG	24
MANF	25
MTPAP	26
KCNA5	27
PPARGC1A	28
CDK20	29
ARID5B	30
CD3EAP	31
C9orf95	32
PYGM	33
PLCL1	34
SLC5A5	35
SERPINH1	36
PSENEN	37
SLBP	38
HIST1H3A	39
ZNF257	40
ANKRD10	41
REPIN1	42
NTF3	43
OPN1SW	44
COL6A3	45
AUTS2	46
SEC24C	47
HRC	48
TFB1M	49
TFCP2L1	50
x
	mercaptopurine
KIAA0922	1
DKK4	2
NDC80	3
ENTPD6	4
TFAP4	5
FZD4	6
CRTC3	7
STYXL1	8
PSRC1	9
ZNF556	10
HOXA6	11
SFTPD	12
ACOT11	13
ACTL7B	14
FXN	15
PLEKHA2	16
GLTSCR2	17
STXBP3	18
SLC35E2B	19
CCR3	20
SLC6A9	21
CNTD2	22
CCP110	23
PCDHA5	24
ABHD8	25
PGR	26
STX18	27
CSF3R	28
CNIH	29
HDAC2	30
APITD1	31
CSRNP2	32
CIR1	33
CLN6	34
BCAS4	35
GRIK4	36
PCTP	37
KIFC1	38
LIPG	39
ZNF184	40
SEMA6C	41
GJA5	42
HAVCR1	43
LAG3	44
RPRD1A	45
PDK1	46
LEP	47
C11orf51	48
SLCO5A1	49
TNS4	50
x
	meropenem
KIAA0247	1
PRR5L	2
CSN1S1	3
RNF115	4
DGKG	5
ITGB7	6
FBXL15	7
GNL3L	8
ABCA3	9
HIST1H4H	10
ACOT11	11
KCNA4	12
FEV	13
ARFIP2	14
ACN9	15
BRS3	16
DTL	17
CTRB2	18
ZNF117	19
SNTG1	20
RPS6	21
ARL14	22
PMS1	23
DPF2	24
SOX30	25
AMPH	26
TRBV5-2	27
STEAP3	28
HIST1H4E	29
PLEKHO2	30
CBX4	31
NQO2	32
RBM23	33
INSRR	34
VIPR1	35
UNC93A	36
IPO8	37
IL3	38
PROX1	39
SETD3	40
MYD88	41
CRTC3	42
SLC41A3	43
TRNAU1AP	44
C14orf109	45
TRMT112	46
TARS	47
MYO16	48
AGRP	49
CLDN15	50
x
	mesalazine
TSR2	1
TMEM2	2
VASP	3
CARTPT	4
AGBL3	5
WSB2	6
HPS6	7
C12orf49	8
RWDD2A	9
COLQ	10
IL3	11
ZBP1	12
GATA1	13
CPA3	14
MAGOHB	15
SOX14	16
RUVBL1	17
SNX5	18
VWA1	19
HLA-DQB2	20
ZNF528	21
S100A5	22
TAAR2	23
PNRC1	24
SPIB	25
KIF3A	26
GEMIN7	27
ANXA2P1	28
S100A9	29
CDC37L1	30
NCOA4	31
TARBP2	32
GPN2	33
PCK1	34
TM9SF2	35
ATOH1	36
HOXD4	37
MEA1	38
KANSL3	39
HP	40
OR7A5	41
HHIPL2	42
SCGB1D2	43
OR2B2	44
TENC1	45
SLC25A5	46
TMEM14A	47
NACAP1	48
KCNN1	49
PPIH	50
x
	mesoridazine
PPP1R1A	1
CFHR5	2
UTP3	3
RNF25	4
SERINC1	5
TSSK1B	6
ABCC5	7
MPZ	8
RNASEH2B	9
KLC2	10
LALBA	11
MYL1	12
FKBP2	13
TBKBP1	14
S100A9	15
IMPA1	16
PCNT	17
A4GNT	18
FXYD1	19
DDX6	20
ZNF37A	21
RAX	22
ECM2	23
MAPKAP1	24
CENPO	25
ZNF155	26
C14orf132	27
SLMO2	28
PRRG1	29
NRAS	30
ZNF141	31
CXCL13	32
CAMTA2	33
ATG9A	34
INPP5A	35
GPHN	36
HDAC11	37
UBE2C	38
ATXN7L1	39
MSRA	40
RNF125	41
SAC3D1	42
AURKC	43
GLB1L2	44
TNK1	45
ST8SIA1	46
WASF1	47
TNNT2	48
TNR	49
PIEZO2	50
x
	mestranol
XAF1	1
TK1	2
GMIP	3
KLC1	4
TBC1D8	5
OR2H1	6
NT5C2	7
ORM1	8
CHAT	9
CXCL3	10
TRANK1	11
SOX18	12
DRD1	13
CCDC144A	14
PCK1	15
TCEB3B	16
HSF4	17
PODXL	18
NFE2L2	19
ECHDC3	20
NSD1	21
TMEM59	22
WIF1	23
ZCCHC6	24
GRAMD1C	25
KIFAP3	26
PLEKHA2	27
STX1A	28
MTPAP	29
TRIM9	30
SNX16	31
SLC12A5	32
CALML5	33
LRCH1	34
TEX2	35
ATG14	36
MMRN2	37
DYNLT1	38
FAM205B	39
ODC1	40
ALPK3	41
TPM3	42
APOLD1	43
SLC26A1	44
REL	45
ZNF334	46
RNF170	47
TMEM187	48
ATP5E	49
HDAC7	50
x
	metacycline
TPPP	1
KLHL25	2
SLC27A6	3
MYOC	4
LHX3	5
IFRD2	6
PMS1	7
RABGGTA	8
ADAMTS13	9
TMEM177	10
NR1H2	11
HOXA6	12
PDGFD	13
ZNF643	14
SOWAHC	15
SCGB2A1	16
TNF	17
BEND5	18
COG2	19
UAP1	20
SLC1A5	21
SLFN12	22
INHBB	23
HPR	24
PRKAA1	25
PRICKLE3	26
CASC5	27
CSF1R	28
ANXA2P1	29
ATHL1	30
PMFBP1	31
CORO1C	32
DNAL4	33
TIMP2	34
IQCH	35
PTPRH	36
TOMM34	37
ITGB7	38
RHOA	39
ART3	40
L2HGDH	41
HIST1H4H	42
CHPF	43
TFAP4	44
BZW2	45
HHAT	46
C8A	47
IREB2	48
CBX8	49
PDC	50
x
	metamizole_sodium
TPPP	1
CAMK4	2
AQP2	3
HAT1	4
CABYR	5
ILF2	6
NEUROD4	7
DPF2	8
HTR3B	9
PANX1	10
SLC7A7	11
HAX1	12
NRAS	13
TRAV10	14
TAGLN2	15
DLGAP5	16
CUTC	17
SH3GL1	18
ZNF273	19
HNRNPK	20
PPFIA2	21
LRRC31	22
AP3B2	23
WFDC2	24
RSAD1	25
RPL27	26
AFG3L2	27
CAMLG	28
PITRM1	29
NEUROG3	30
GPR171	31
UBE2G2	32
ART3	33
CCNA1	34
SAGE1	35
LAMC3	36
CPNE1	37
ZBTB7C	38
PREX2	39
TARBP1	40
KDSR	41
KLK5	42
ADRB1	43
DUSP13	44
BTN2A3P	45
APEX2	46
GPA33	47
G6PC	48
C1QB	49
ZNF253	50
x
	metampicillin
FBXW2	1
ADAP2	2
CHRNA2	3
MGAT4C	4
SPIB	5
USP47	6
ASXL2	7
ZFYVE21	8
LIG1	9
LIPG	10
GPRIN2	11
PCDHGA11	12
KLHL25	13
PRF1	14
BLNK	15
CNN2	16
ADORA2B	17
HOXC13	18
RHBG	19
AURKC	20
CCNA1	21
GPR176	22
FAM50A	23
MT1M	24
POLB	25
FBXL4	26
IFT20	27
CLCN6	28
CBFA2T3	29
SERPINB5	30
RNASEH2B	31
HDAC7	32
CHD1	33
MYO1A	34
NPTN	35
MYLK	36
ZNF571	37
PSMB7	38
FSTL1	39
WDR67	40
GNL1	41
IQCC	42
UTP3	43
TAF12	44
DIAPH2-AS1	45
AFM	46
CTSD	47
CASP7	48
ATG2B	49
GPR77	50
x
	metanephrine
RPS2P45	1
MYO1A	2
TRPC4AP	3
ZNF669	4
S1PR4	5
GSTP1	6
ZC2HC1C	7
BNIP3	8
SLC22A2	9
GALE	10
UGT2A3	11
WBSCR22	12
GPR12	13
EIF2B2	14
NYX	15
FGF21	16
CDKN2B	17
IL20RA	18
FSHR	19
HIGD1B	20
POLR3B	21
IL12RB1	22
MLST8	23
TPCN1	24
MAP4K2	25
ARL14	26
BYSL	27
ZNF692	28
KRT12	29
ZNF189	30
CLEC4E	31
GABRR2	32
KRTAP1-1	33
PPL	34
ZNF384	35
EIF4A1	36
ITGAM	37
PCDHGA11	38
PLEKHM2	39
MOS	40
EDN1	41
FUBP3	42
UGT2B17	43
FMO2	44
CD207	45
AGT	46
BIN2	47
OLAH	48
PRR5L	49
MLLT11	50
x
	metaraminol
HIST1H2BI	1
HTR1F	2
BCL7B	3
ZBTB16	4
THAP7	5
COL4A4	6
RAB3A	7
CYB5R2	8
KIAA0247	9
CNN3P1	10
SSSCA1	11
AMIGO2	12
COPZ2	13
NXT1	14
SCAND1	15
C1R	16
RABEPK	17
CYP24A1	18
RNF123	19
MAFB	20
TMED1	21
PROX1	22
SLC12A5	23
PYGO1	24
ENTPD6	25
ZNF155	26
PBK	27
PIGP	28
LEPREL4	29
ZNF140	30
NCS1	31
CENPJ	32
GNPDA1	33
SOX5P	34
RLF	35
ANKRD7	36
RECK	37
DKK4	38
OVGP1	39
PSMC4	40
TPRA1	41
PDGFRB	42
SLC12A8	43
HPR	44
CBR4	45
KCNV2	46
CLCA3P	47
GPNMB	48
ALX1	49
IL1RAPL1	50
x
	meteneprost
CD3G	1
PRDM14	2
POLB	3
BTBD1	4
LSP1	5
PKIA	6
GKN1	7
CRNN	8
ANKRA2	9
AKAP12	10
SECTM1	11
MAGED2	12
LFNG	13
COQ3	14
RASSF9	15
AVPR1B	16
STK39	17
TK1	18
RAB23	19
ZXDB	20
TOR3A	21
BACE1	22
CYP26B1	23
SV2A	24
BCORL1	25
CDADC1	26
PDIA2	27
AKAP8L	28
PPAN	29
LUM	30
AMOTL2	31
TMSB4Y	32
HMGCL	33
ACACA	34
MAD2L1	35
SPRY2	36
TMEM8B	37
IAPP	38
CLTCL1	39
DUS1L	40
ST6GALNAC5	41
ACVR2A	42
BIK	43
LYPD1	44
TRPS1	45
ABCG5	46
FOXD3	47
MIR22HG	48
ZNF701	49
SERPINF1	50
x
	metergoline
TP73-AS1	1
CCR3	2
MSRB1	3
CD244	4
KDR	5
PGR	6
ATG14	7
FSHB	8
GTF2H2C	9
HMGCS1	10
SARS	11
ITGAV	12
AEBP1	13
CHD8	14
GTF2H5	15
DCLRE1A	16
TMA16	17
OR52A1	18
TM7SF2	19
REPIN1	20
SV2C	21
PLEKHA2	22
SPEF1	23
MARK1	24
CWC25	25
SPINT3	26
FBXO34	27
PSTPIP2	28
STYXL1	29
MPP6	30
BCMO1	31
PARK7	32
NME5	33
RGS9	34
RNF2	35
YIPF3	36
FAM117A	37
IFI35	38
CNIH	39
TRPM1	40
MYL3	41
PLK1S1	42
STEAP4	43
IGF2	44
DRD4	45
FBXO46	46
SIX1	47
MAN2B2	48
BST2	49
ZNF8	50
x
	metformin
ITGAX	1
MRPS2	2
MAGEB2	3
WDR52	4
LRRC48	5
SMEK2	6
PCNT	7
POU6F2	8
GABRE	9
GGNBP2	10
POLR3K	11
KLC2	12
PGM5	13
PUS7	14
PSMB7	15
KIF15	16
IGHV3-23	17
NUP43	18
BDKRB2	19
OR7E24	20
HSD17B12	21
ECSIT	22
ZNF571	23
ZNF556	24
ZNF33B	25
FRS2	26
GCNT2	27
HYOU1	28
DDIT3	29
RAD54L2	30
LACTB2	31
CHPT1	32
VWA1	33
C12orf49	34
COX7A1	35
FDX1	36
OR7A10	37
SPTBN5	38
NSA2	39
GNAI1	40
GLI3	41
DKKL1	42
SCN9A	43
ARHGEF38	44
GABRQ	45
ZNF428	46
MLN	47
CHRNE	48
ZNF423	49
ZNF611	50
x
	methacholine_chloride
TLR6	1
CD14	2
GFOD1	3
NDUFB11	4
PRAF2	5
ARSB	6
MAGED2	7
C12orf49	8
SLC1A6	9
FGGY	10
PKD2L2	11
TOMM34	12
WDR45L	13
PIN1	14
VENTX	15
FAM111A	16
OSMR	17
ZBTB33	18
HIVEP1	19
MYO19	20
INPP5A	21
SPTBN5	22
PARP8	23
GNPDA1	24
DPAGT1	25
DSP	26
ZNF230	27
FAM114A1	28
BMPR1B	29
SLC2A4RG	30
TTC21B	31
ZNF80	32
SLC35C2	33
GPI	34
KLHL25	35
DMXL1	36
UBBP2	37
UBA5	38
POU6F2	39
RELB	40
CHAD	41
RAB23	42
SPATS2L	43
AKR1D1	44
NGB	45
OBP2A	46
SLC6A16	47
CARHSP1	48
ALPK3	49
NAT9	50
x
	methanthelinium_bromide
RPUSD2	1
TPSAB1	2
RALA	3
DENND5B	4
CYP4B1	5
TPK1	6
OR12D3	7
CACNG2	8
FAM64A	9
ZNF263	10
GPR162	11
SEZ6L2	12
CHM	13
KIN	14
VPS11	15
CA2	16
KIFAP3	17
ERCC2	18
C3orf27	19
CISH	20
IGHV5-78	21
TRPM4	22
PIGQ	23
RPL23AP22	24
THAP3	25
MID2	26
MX1	27
RBM15B	28
CCDC86	29
CLEC2D	30
SPP2	31
MMRN2	32
ETFB	33
CHMP1A	34
FAM171A1	35
RCOR3	36
TST	37
PHLDA2	38
TCEAL2	39
PDZD3	40
CBR1	41
NINJ1	42
RFX3	43
C12orf49	44
GLB1	45
DLGAP5	46
CLTC-IT1	47
MAP4K2	48
DDX6	49
ZBTB44	50
x
	methapyrilene
PACS1	1
GZMA	2
KCNAB3	3
PSG11	4
RCBTB1	5
HSD3BP2	6
IL18R1	7
CES1P1	8
C11orf51	9
CNP	10
IGHV3-20	11
ZBED4	12
MOGS	13
PBX3	14
CXCL11	15
HTN1	16
ANGPTL3	17
PARN	18
CCDC144A	19
OGFRL1	20
MYH7	21
DCHS2	22
PTPN4	23
ELTD1	24
ATP1A1	25
MS4A6A	26
UMOD	27
BRMS1	28
PRDX4	29
BCS1L	30
GLB1L2	31
SMAGP	32
MANSC1	33
NFE2	34
RGCC	35
GRIA4	36
CNPY4	37
WBP2	38
AP1G1	39
SDCCAG3	40
C22orf31	41
GAB2	42
DAAM1	43
MX2	44
DCP2	45
GAL	46
SYNPO	47
PEX12	48
CNTN1	49
ZBTB25	50
x
	methazolamide
NDUFB11	1
MSL2	2
NSUN7	3
BRIP1	4
MTHFD2	5
CDH12	6
TAS2R3	7
KRT85	8
PCDHB13	9
PLA2G16	10
TSPAN12	11
RDBP	12
RHOC	13
GRIA4	14
ADAM21	15
DMXL1	16
COCH	17
MANF	18
DGKG	19
KRTAP5-9	20
CPOX	21
ZNF324B	22
TMSB10	23
BDKRB2	24
AMELY	25
IPP	26
S1PR4	27
ACAP2	28
SLC10A3	29
LRIG2	30
WDR6	31
HHAT	32
PPAN	33
HMGCL	34
C2orf28	35
TRAV8-3	36
PARN	37
MRAS	38
BZRAP1	39
ZSCAN16	40
GNPDA1	41
SPIN2A	42
RHOB	43
MAPK4	44
COPZ1	45
TRBV10-2	46
HHLA3	47
ANKH	48
SLC38A3	49
ACVR2B	50
x
	methocarbamol
BRD7P3	1
FCER1A	2
VN1R1	3
KIFAP3	4
SOX14	5
NR1H2	6
CTPS2	7
C14orf166	8
SLC17A5	9
RAPSN	10
PRDM14	11
PRF1	12
MMP20	13
SHPK	14
SPIN2A	15
AMPD1	16
EIF3D	17
ATF3	18
C1orf112	19
TIMP2	20
DHX16	21
GSTO1	22
JAM3	23
KIF14	24
A2M	25
C14orf133	26
HIST1H4B	27
CRYBG3	28
SLCO1C1	29
AP3B2	30
BATF3	31
EMD	32
CTNNA3	33
ASGR2	34
SRPK3	35
SYNPO	36
MYL1	37
FBXO2	38
CDH7	39
NDEL1	40
SPG11	41
SCN9A	42
MICALL2	43
GABRQ	44
OIP5	45
POP4	46
VASP	47
STXBP3	48
SNRPA	49
CCR3	50
x
	methotrexate
C17orf75	1
MAD2L1	2
SRPX2	3
ZP2	4
PIAS3	5
LEP	6
NPHS1	7
NME5	8
NUDT2	9
MAGED1	10
CTRC	11
RANBP17	12
NPM3	13
C15orf2	14
CUEDC2	15
DRD5	16
IFITM3	17
MED28	18
GLRX5	19
ARPC5	20
TRPC2	21
ZNF34	22
WDR44	23
LDHAL6B	24
ZC2HC1C	25
NARS2	26
NDUFA3	27
SPAG16	28
MCC	29
TTC12	30
TAF5	31
COTL1	32
ENOX1	33
PSKH1	34
SULT1A2	35
CENPO	36
NEUROD2	37
ARSJ	38
ITGAM	39
LTB	40
PSTPIP2	41
GJB5	42
SLC39A2	43
TRIM66	44
CYCSP33	45
MS4A4A	46
NMNAT2	47
NAV2	48
HTR1F	49
GPR176	50
x
	methoxamine
TMEM106B	1
PARP1	2
DGKG	3
SLC35F2	4
PRR15L	5
GRM2	6
FAN1	7
SSFA2	8
ZNF493	9
EPB41L5	10
TLR1	11
ZNF556	12
SCG2	13
SPIB	14
ALDOC	15
NUP62CL	16
NEU1	17
SLC22A3	18
NDUFA7	19
CFI	20
PMPCB	21
GBP1	22
WASF1	23
WDR6	24
SPINT2	25
MGLL	26
AGPAT5	27
HLA-DQB2	28
ICT1	29
ACADSB	30
ACTL7A	31
ABHD5	32
HAUS2	33
C22orf26	34
DZANK1	35
MAMLD1	36
PDZK1IP1	37
WFDC2	38
FBXL2	39
CBR4	40
SCO2	41
GNA15	42
SLC28A1	43
JUNB	44
BAALC	45
KRT75	46
ELP3	47
TPBG	48
IGLV3-25	49
BCAP31	50
x
	methoxsalen
BCAP29	1
C20orf20	2
ZBTB7B	3
HSD17B11	4
SLC22A5	5
ZNF253	6
C22orf26	7
FBXL2	8
CYP26A1	9
OR1A2	10
ZNF273	11
BRIP1	12
SLC22A14	13
MTHFD2	14
COL4A5	15
MYO1D	16
H1F0	17
SPTA1	18
HIST1H4B	19
UTP3	20
IGLL3P	21
KANSL1L	22
C1orf109	23
DPF2	24
PMS1	25
SURF2	26
TTC23	27
AMELY	28
SIL1	29
KRT14	30
C14orf133	31
HOXB13	32
HMG20A	33
CD24P4	34
LEPRE1	35
ASGR2	36
CLEC2B	37
EPN1	38
VAX2	39
ANXA5	40
SOX3	41
ELAC2	42
POU6F2	43
MAN2B1	44
CPSF3L	45
SEC14L5	46
LRRC59	47
CDK12	48
SLC25A32	49
NRAP	50
x
	methylbenzethonium_chloride
OR2H1	1
ODC1	2
KDR	3
NSD1	4
TK1	5
CAND2	6
SLC35F2	7
SAE1	8
C14orf132	9
WDR76	10
HMGCS2	11
BCL2L2	12
LHX3	13
KRT18	14
ITGAV	15
AMD1	16
FLT4	17
RCBTB1	18
TM9SF3	19
C22orf26	20
POLR3D	21
AARSD1	22
APOC3	23
RWDD2A	24
CNDP2	25
CYP2W1	26
PTS	27
SEMA4D	28
HSF4	29
ARMCX5	30
CYP4F12	31
MPP6	32
ANXA5	33
RPL10	34
GDI1	35
TTR	36
PRCC	37
CTAGE11P	38
HHAT	39
DAGLA	40
ZNF141	41
DCC	42
POLE2	43
CHRNA10	44
CRYBB2	45
ACE	46
MDM4	47
IL20RA	48
SCRN3	49
XPNPEP3	50
x
	methyldopa
WDR6	1
TRIM9	2
ASGR1	3
EMP3	4
CCR4	5
GOLT1B	6
SEMA4D	7
DEPTOR	8
CNOT6	9
RIN2	10
HOXD9	11
MSANTD2	12
SLC12A2	13
GUCA1B	14
HOXD4	15
ANPEP	16
SPATS2L	17
TRPM4	18
MXRA5	19
APOL1	20
ODZ3	21
CHST11	22
CSTF2	23
APOBR	24
CD3G	25
PDCD5	26
PRKCE	27
SAV1	28
TMEM147	29
DDOST	30
NRIP3	31
LAMB3	32
WDR91	33
MRPS33	34
PHF10	35
NKAIN1	36
PSKH1	37
SALL2	38
DSP	39
MYL12B	40
SHFM1	41
CBFA2T3	42
CPSF7	43
MZT2A	44
KLF15	45
NRAS	46
PDYN	47
MAGEA1	48
EBLN2	49
FANCC	50
x
	methyldopate
CXCR7	1
BNIP2	2
ZCCHC6	3
MAGOHB	4
VSX1	5
BRIP1	6
OPN3	7
P2RY2	8
C9orf9	9
BAG4	10
IL9	11
CCL13	12
CRYBB2	13
GMPR2	14
FAM82B	15
OR7A5	16
PPP2R5E	17
KRTAP1-3	18
TAB1	19
ANKRA2	20
APOC1	21
MFHAS1	22
CD79B	23
LSAMP	24
INTS9	25
NAT9	26
NIT1	27
SEC14L2	28
ACADM	29
KCNJ6	30
A2M	31
POLR3K	32
FTH1P5	33
MAP1LC3B	34
SMG6	35
GRINA	36
TMSB4Y	37
DENND4C	38
MRPS11P1	39
IRF7	40
TRAPPC2	41
HCN4	42
USP11	43
STON1	44
NR1I3	45
ZNF8	46
PIP5K1B	47
ZNF528	48
SERPINH1	49
ARF1P1	50
x
	methylergometrine
STARD8	1
PDZK1IP1	2
PRCC	3
ZNF232	4
SPINK4	5
TCF15	6
SLC22A14	7
METRN	8
KANK3	9
